смущать	گیج کردن؛ مختل کردن	smushchat
сбивчивый	ملتبس	sbivchivyy
путаный	ملتبس	putanyy
растерянность	سردرگمی	rasteryannast
смущение	سردرگمی	smushcheniye
мёрзлый	منجمد	myorzlyy
конгениальный	همخو؛ هم مشرب	kangenialnyy
врождённый	ارثی؛ مادرزاد	vrazhdyonnyy
прилив	احتقان	priliv
скученность	احتقان	skuchennast
поздравлять	تبریک گفتن	pazdravlyat
поздравить	تبریک گفتن	pazdravit
поздравление	تهنیت؛ تبریک	pazdravleniye
паства	جماعت	pastva
конгресс	کنگره؛ مجلس	kangress
относящийся к конгрессу	کنگره‌ای	otnosyashchiysya k kongressu
конусообразный	کله قندی	kanusaabraznyy
догадка	حدس	dagadka
домысел	حدس	domysel
колдовать	افسونکردن؛ جادو کردن	kaldavat
заклинать	افسونکردن؛ جادو کردن	zaklinat
связанный	متصل	svyazannyy
Коннектикут	کانکتیکت	konnektikut
соединительный	آگینی؛ اتصالی	soyedinitelnyy
попустительство	اغماض؛ غمض	papustitelstva
потакание	اغماض؛ غمض	patakaniye
завоевать	فتح کردن	zavayevat
одолевать	فتح کردن	adalevat
завоеватель	غالب؛ فاتح	zavayevatel
победительница	غالب؛ فاتح	pabeditelnitsa
завоевание	تسخیر	zavayevaniye
совесть	وجدان	sovest
аккуратный	وجدانی؛ باوجدان	akkuratnyy
сознательный	وجدانی؛ باوجدان	saznatelnyy
сознательность	آگاهی	saznatelnast
солдатчина	سربازگیری	saldatchina
последовательный	متوالی	pasledavatelnyy
консенсус	اجماع	konsensus
следствие	موجب؛ عاقبت	sledstviye
последствие	موجب؛ عاقبت	pasledstviye
последующий	نتیجه بخش؛ بر آیند	pasleduyushchiy
важный	پربرآیند؛ نتیجهای	vazhnyy
являющийся следствием	پربرآیند؛ نتیجهای	yavlyayushchiysya sledstviyem
следовательно	در نتیجه	sledavatelna
сохранение	حفاظت	sakhraneniye
консерватор	مرتجع؛ محافظه کار	kanservatar
консервативный	مرتجع؛ محافظه کار	kanservativnyy
беречь	حفاظت کردن	berech
значительный	قابل توجه	znachitelnyy
солидный	قابل توجه	salidnyy
значительно	به میزان قابل توجهی	znachitelna
деликатный	محتاط؛ باملاحظه	delikatnyy
заботливый	محتاط؛ باملاحظه	zabotlivyy
соображение	توجه؛ ملاحظه	saabrazheniye
состоять	یکپارچهبودن؛ تشکیل دادن	sastayat
консистенция	درجه غلظت	kansistentsiya
последовательность	سازگاری	pasledavatelnast
выдержанность	سازگاری	vyderzhannast
последовательно	به طور مداوم	posledovatelno
утеха	دلداری	utekha
приставка	پیشانه؛ میزفرمان	pristavka
консоль	پیشانه؛ میزفرمان	kansol
объединить	تحکیم کردن	abyedinit
объединённый	مستحکم	abyedinyonnyy
укреплённый	مستحکم	ukreplyonnyy
укрепление	تحکیم؛ تشیید	ukrepleniye
созвучный	بیواکه؛ همخوان	sazvuchnyy
консорциум	کنسرسیوم	kansortsium
комплот	توطئه	kamplot
постоянство	استواری؛ ثبات	pastayanstva
константа	ثابت؛ دایم	kanstanta
постоянно	دایم؛ دائما	pastayanna
оцепенение	بهت وحیرت	atsepeneniye
страдающий запором	یبس؛ مقوبض	stradayushchiy zaporom
избиратель	حوزه انتخابیه	izbiratel
конституировать	تشکیل دادن	kanstituiravat
склад	قانون اساسی	sklad
конституция	قانون اساسی	kanstitutsiya
конституционный	قانونی	kanstitutsionnyy
конституциональный	قانونی	kanstitutsianalnyy
стеснение	محدودیت	stesneniye
сужение	تنگی؛ تنگ شدگی	suzheniye
построить	بر پا کردن	pastroit
строить	بر پا کردن	stroit
строительство	سازندگی؛ ساخت و ساز	straitelstva
конструктивный	سازنده	kanstruktivnyy
созидательный	سازنده	sazidatelnyy
консул	کنسول	konsul
ознакомиться	مشورت کردن	aznakomitsya
советоваться	مشورت کردن	savetavatsya
консультант	مشاور	kansultant
консультация	مشاوره	kansultatsiya
консультационный	مشاوره؛ استشاره	konsultatsionnyy
консалтинговый	مشاوره؛ استشاره	konsaltingovyy
потреблённый	مورد مصرف	patreblyonnyy
поглощённый	مورد مصرف	paglashchyonnyy
потребитель	مصرف کننده؛ مسرف کننده	patrebitel
потребительница	مصرف کننده؛ مسرف کننده	patrebitelnitsa
сожжение	استهلاک؛ مصرف کننده	sazhzheniye
законченный	بوصال رسیدن	zakonchennyy
употребление	مصرف	upatrebleniye
потребление	مصرف	patrebleniye
контакт	ارتباط؛ تماس	kantakt
соприкосновение	ارتباط؛ تماس	saprikasnaveniye
инфекция	واگیر؛ هم گیری	infektsiya
зараза	واگیر؛ هم گیری	zaraza
инфекционный	مسری؛ واگیردار	infektsionnyy
заразный	مسری؛ واگیردار	zaraznyy
заразность	واگیری	zaraznost
содержать	حاوی بودن	saderzhat
сдерживать	حاوی بودن	sderzhivat
танк	ظرف؛ محفه	tank
заражённый	فاسد؛ آلوده	zarazhyonnyy
загрязнение	آلودگی؛ آلایش	zagryazneniye
заражённость	آلودگی؛ آلایش	zarazhyonnast
предположить	تامل کردن	predpalazhit
созерцание	غور	sazertsaniye
созерцательный	معقول؛ تفکری	sazertsatelnyy
современник	همزمان؛ معاصر	savremennik
современница	همزمان؛ معاصر	savremennitsa
забвение	تحقیر	zabveniye
презрительность	تحقیر	prezritelnast
ничтожный	استهزاء آمیز	nichtozhnyy
презренный	استهزاء آمیز	prezrennyy
презрительный	قابل تحقیر	prezritelnyy
бороться	رقابت کردن	barotsya
содержание	راضی	saderzhaniye
довольство	راضی	davolstva
спор	اختلاف	spor
раздор	اختلاف	razdor
нега	خرسندی	nega
рамка	زمینه	ramka
материк	قاره	materik
континент	قاره	kantinent
континентальный	بری؛ اقلیمی	kantinentalnyy
беспрестанный	مدام؛ مداوم	besprestannyy
ежеминутный	مدام؛ مداوم	yezheminutnyy
беспрестанно	به طور مستمر	besprestanna
продолжение	ادامه؛ دنباله	pradalzheniye
продолжать	ادامه دادن	pradalzhat
продолжаться	ادامه دادن	pradalzhatsya
преемственность	پیوستگی؛ تسلسل	preyemstvennast
непрерывность	پیوستگی؛ تسلسل	nepreryvnast
сплошной	پیاپی؛ لاینقطع	splashnoy
непрерывный	پیاپی؛ لاینقطع	nepreryvnyy
непрерывно	پیوسته؛ همچنان	nepreryvna
беспрерывно	پیوسته؛ همچنان	bespreryvna
контур	حدفاصل؛ محیط مرئی	kontur
абрис	حدفاصل؛ محیط مرئی	abris
контрабанда	اجناس قاچاق	kantrabanda
контрабандный	اجناس قاچاق	kantrabandnyy
договор	پیمان؛ مقاطعه	dagavor
контрактация	پیمان کار	kantraktatsiya
сведение	گرفتگی؛ انقباض	svedeniye
подрядчик	پیمانکار	padryadchik
контрагент	پیمانکار	kantragent
договорный	پیمانی؛ عهدی	dagavornyy
противоречить	تناقض داشتن؛ خلاف گفتن	prativarechit
перечить	تناقض داشتن؛ خلاف گفتن	perechit
противоречие	تناقض	prativarechiye
прекословие	تناقض	prekasloviye
противоречивый	مغایر؛ نقیض	prativarechivyy
разноречивый	مغایر؛ نقیض	raznarechivyy
противоположный	برعکس	prativapalozhnyy
противоположность	تباین؛ مباینت	prativapalozhnast
контраст	تباین؛ مباینت	kantrast
вносить	هم بخشی کردن؛ همکاری و کمک کردن	vnasit
вклад	کمک؛ اعانه	vklad
дань	کمک؛ اعانه	dan
благодетельница	مشارکت‌کننده	blagodetelnitsa
снаряд	تمهید	snaryad
контроль	کنترل، کنترل کردن	kantrol
наблюдение	کنترل، کنترل کردن	nablyudeniye
диспетчер	ممیز؛ بازبین	dispetcher
контроллер	ممیز؛ بازبین	kantroller
дискуссионный	بحث‌برانگیز	diskussionnyy
состязание	مناقشه	sastyazaniye
выздоравливающий	بهگرا	vyzdoravlivayushchiy
созвать	هم آیش کردن؛ دورهم جمع شدن	sazvat
созывать	هم آیش کردن؛ دورهم جمع شدن	sazyvat
сподручный	بی دغدغه	spadruchnyy
легко	مصلحه؛ به راحتی	legko
условность	کنوانسیون	uslovnast
общепринятый	متعارف	abshcheprinyatyy
приблизиться	متقارب شدن؛ همگرا بودن	priblizitsya
разговор	مکالمه	razgavor
беседа	مکالمه	beseda
разговорный	مکالمهای؛ گفتگوئی	razgovornyy
разговаривать	محاوره کردن	razgavarivat
беседовать	محاوره کردن	besedavat
перевод	تبدیل	perevod
новообращённый	نقد کردن	navaabrashchyonnyy
обратимый	قابل تسعیر	abratimyy
выразить	منتقل کردن	vyrazit
выражать	منتقل کردن	vyrazhat
перевозка	سند انتقال؛ وسیله نقلیه	perevozka
провоз	سند انتقال؛ وسیله نقلیه	pravoz
зек	محکوم کردن	zek
осуждённый	محکوم کردن	asuzhdyonnyy
убеждённость	محکومیت	ubezhdyonnast
убедить	متقاعد کردن؛ قانع کردن	ubedit
уговаривать	متقاعد کردن؛ قانع کردن	ugavarivat
запутанный	بهم تابیده	zaputannyy
судорога	تشنج؛ اختلاج	sudaraga
конвульсия	تشنج؛ اختلاج	kanvulsiya
судорожный	متشنج؛ تشنجی	sudarazhnyy
конвульсивный	متشنج؛ تشنجی	kanvulsivnyy
кухарка	آشپز؛ آشپزی کردن	kukharka
плита	اجاق گاز	plita
кухня	آشپزی	kukhnya
отпад	خنک، باحال	atpad
остыть	خنک، باحال	astyt
охлаждение	خنک کننده؛ خنک سازی	akhlazhdeniye
прохладительный	خنک کننده؛ خنک سازی	prakhladitelnyy
свежесть	خنکی؛ خون سردی	svezhest
прохлада	خنکی؛ خون سردی	prakhlada
кооперировать	همکاری کردن	kooperirovat
сотрудничество	اشتراک؛ مشارکت	satrudnichestva
готовый к сотрудничеству	تعاونی	gotovyy k sotrudnichestvu
совместный	تعاونی	sovmestnyy
координата	هماهنگ کردن	koordinata
согласовывать	هماهنگ کردن	soglasovyvat
согласование	هماهنگی	soglasovaniye
координация	هماهنگی	koordinatsiya
координатор	هماهنگ‌کننده	koordinator
мент	پلیس	ment
початок	پلیس	pachatak
справиться	کنار آمدن	spravitsya
справляться	کنار آمدن	spravlyatsya
медь	مس	med
медяк	مس	medyak
рукопись	کپی، کپی کردن	rukapis
копия	کپی، کپی کردن	kopiya
переписка	استنساخ؛ رونویسی	perepiska
выписка	استنساخ؛ رونویسی	vypiska
авторское право	حق چاپ	avtorskoye pravo
коралл	مرجان؛ بسد	karall
коралловый	مرجان؛ بسد	karallavyy
верёвка	طناب؛ سیم	veryovka
шнур	طناب؛ سیم	shnur
душевный	قلبی؛ مقوی	dushevnyy
зерно	سلف	zerno
ядро	سلف	yadro
пробка	سربطری؛ چوب پنبه	probka
пробковый	سربطری؛ چوب پنبه	probkavyy
уголок	گوشه	ugalok
коронарный	اکیلی	koronarnyy
венечный	اکیلی	venechnyy
коронер	پزشک قانونی	koroner
следователь по убийствам	پزشک قانونی	sledovatel po ubiystvam
коронет	نیم تاج	koronet
малая корона	نیم تاج	malaya korona
ефрейтор	جسمی؛ سرجوخه	yefreytar
капрал	جسمی؛ سرجوخه	kapral
цех	شرکت	tsekh
корпорация	شرکت	karparatsiya
труп	لاشه؛ مردار	trup
мертвец	لاشه؛ مردار	mertvets
исправительный	اصلاحی	ispravitelnyy
правильно	به درستی	pravilna
верно	به درستی	verna
справедливость	درستی	spravedlivast
верность	درستی	vernast
коррелят	همبستگی داشتن	karrelyat
соотносить	همبستگی داشتن	saatnasit
соотношение	همبستگی	saatnasheniye
взаимосвязь	همبستگی	vzaimasvyaz
корреспондент	خبرنگار	karrespandent
соответственный	متناظر	saatvetstvennyy
коридор	راهرو	karidor
коррозионный	خورنده؛ اکال	korrozionnyy
испортить	فاسد	isportit
портить	فاسد	portit
грязь	فساد	gryaz
коррупция	فساد	karruptsiya
грация	شکم بند	gratsiya
корсет	شکم بند	karset
казак	قزاق	kazak
цена	هزینه، هزینه داشتن	tsena
стоимость	هزینه، هزینه داشتن	stoimast
уличный торговец	سبزی فروش	ulichnyy torgovets
дорогой	پرهزینه	daragoy
костюм	جامه؛ لباس محلی	kastyum
изба	کلبه	izba
хлопчатобумажный	پنبه؛ کتانی	khlapchatabumazhnyy
диван	مبل	divan
кашель	سرفه؛ سرفه کردن	kashel
кашлять	سرفه؛ سرفه کردن	kashlyat
мог бы	می‌توانست (فعل کمکی)	mog by
могла бы	می‌توانست (فعل کمکی)	mogla by
член совета	عضو انجمن؛ عضو شورا	chlen soveta
консультирование	مشاوره	konsultirovaniye
психологическая помощь	مشاوره	psikhologicheskaya pomoshch
консультантка	وکیل مدافع	konsultantka
граф	شمردن	graf
сверка	شمردن	sverka
мина	لقا	mina
поощрять	لقا	paashchryat
столик	مقابله کردن (با استدلال)؛ پیشخوان	stolik
противодействовать	خنثی کردن؛ خنثی نمودن	prativadeystvavat
контрудар	حمله متقابل کردن	kontrudar
двойник	همتا	dvoynik
дубликат	همتا	dublikat
графиня	کنتس؛ همسر کنت	grafinya
бесчисленный	بی‌شمار	beschislennyy
несметный	بی‌شمار	nesmetnyy
страна	کشور	strana
сельский житель	هم میهن	selskiy zhitel
сельская жительница	هم میهن	selskaya zhitelnitsa
деревня	ییلاقات؛ بیرون شهر	derevnya
природа	ییلاقات؛ بیرون شهر	priroda
переворот	کودتا	perevarot
пара	زوج، چند	para
парочка	زوج، چند	parachka
талон	کوپن	talon
купон	کوپن	kupon
мужество	دل؛ جرات	muzhestva
курьер	پیک؛ حملهدار	kuryer
нарочный	پیک؛ حملهدار	narochnyy
ход	دوره، البته	khod
курс	دوره، البته	kurs
двор	دادگاه؛ دربار	dvor
суд	دادگاه؛ دربار	sud
воспитанный	مبادی آداب	vaspitannyy
здание суда	کاخ دادگستری	zdaniye suda
галантерейный	درباری	galantereynyy
ухаживание	نظر بازی	ukhazhivaniye
кузина	پسرعمو/عمه/دایی/خاله، دخترعمو/عمه/دایی/خاله	kuzina
кузен	پسرعمو/عمه/دایی/خاله، دخترعمو/عمه/دایی/خاله	kuzen
соглашение	میثاق بستن	saglasheniye
защита	پوشاندن، پوشش	zashchita
крышка	پوشاندن، پوشش	kryshka
охват	پوشش	okhvat
покрытие зона действия	پوشش	pokrytiye zona deystviya
коверкот	پوشپر	kaverkot
корова	گاو	karova
самка	گاو	samka
трус	ترسو؛ ضعیفالنفس	trus
трусиха	ترسو؛ ضعیفالنفس	trusikha
трусость	بیدلی؛ نامردی	trusast
малодушие	بیدلی؛ نامردی	maladushiye
малодушный	بی حمیت	maladushnyy
пастух	گاوچران	pastukh
ковбой	گاوچران	kavboy
краб	خرچنگ	krab
треск	ترک، شکستن	tresk
люлька	گهواره؛ مهد	lyulka
колыбель	گهواره؛ مهد	kalybel
судно	ساختن؛ مهارت، صنایع دستی	sudna
хитрость	ساختن؛ مهارت، صنایع دستی	khitrast
ремесленник	صنعت گر؛ پیشه ور	remeslennik
мастерство	صنعت گری	masterstvo
коварный	موذی؛ هفت خط	kavarnyy
кран	کلنگ؛ جرثقیل	kran
журавль	کلنگ؛ جرثقیل	zhuravl
черепной	جمجمه ای	cherepnoy
чудак	محوردار؛ میل لنگ	chudak
психопат	محوردار؛ میل لنگ	psikhapat
грохот	سقوط؛ برخورد کردن	grokhat
воронка	دهانه آتش فشان	varonka
кратер	دهانه آتش فشان	krater
кроль	خزیدن	krol
тянуться	خزیدن	tyanutsya
сумасшедший	دیوانه	sumasshedshiy
бешеный	دیوانه	beshenyy
скрип	غژغژ کردن	skrip
скрипеть	غژغژ کردن	skripet
крем	خامه، کرم	krem
сливка	خامه، کرم	slivka
складка	تاه؛ تاه کردن	skladka
морщина	تاه؛ تاه کردن	marshchina
создать	خلق کردن	sazdat
создание	ایجاد؛ خلق	sazdaniye
творение	ایجاد؛ خلق	tvareniye
творческий	خلاق	tvorcheskiy
креативность	خلاقیت	kreativnost
творческие способности	خلاقیت	tvorcheskiye sposobnosti
создатель	خالق	sazdatel
творец	خالق	tvarets
существо	خلق؛ موجود	sushchestvo
кредит доверия	اعتبار	kredit doveriya
достоверный	معتبر	dostovernyy
заслуживающий доверия	معتبر	zasluzhivayushchiy doveriya
кредит	اعتبار	kredit
титр	اعتبار	titr
похвальный	معتبر	pokhvalnyy
кредитор	بستانکار؛ وامخواه	kreditor
заимодавец	بستانکار؛ وامخواه	zaimadavets
верование	کیش	veravaniye
исповедание	کیش	ispavedaniye
ползать	خزیدن	polzat
охватывать	خزیدن	akhvatyvat
полумесяц	هلال؛ هلالی	palumesyats
серповидный	هلال؛ هلالی	serpavidnyy
ясли	گهواره؛ دزدی ادبی	yasli
кроватка	گهواره؛ دزدی ادبی	kravatka
сверчок	جیر جیرک	sverchok
крикет	جیر جیرک	kriket
преступление	جرم	prestupleniye
преступность	جرم	prestupnast
преступник	جنایتکار	prestupnik
уголовник	جنایتکار	ugalovnik
багрянец	جگری؛ لاکی	bagryanets
поклониться	چندک زدن	paklanitsya
кланяться	چندک زدن	klanyatsya
калека	عاجز؛ زمین گیر	kaleka
изуродовать	عاجز؛ زمین گیر	izurodavat
калечащий	فلج کننده	kalechashchiy
парализующий	فلج کننده	paralizuyushchiy
кризис	بحران	krizis
перелом	بحران	perelom
критик	منقد؛ نقدگر	kritik
оппонент	منقد؛ نقدگر	appanent
решительный	وخیم؛ بحرانی	reshitelnyy
критический	وخیم؛ بحرانی	kriticheskiy
критично	به طور انتقادی	kritichno
критика	انتقاد؛ نکوهش	kritika
проработка	انتقاد؛ نکوهش	prarabotka
критиковать	انتقاد کردن؛ نکوهش کردن	kritikavat
покритиковать	انتقاد کردن؛ نکوهش کردن	pakritikavat
разбор	نقد	razbor
посуда	بدل چینی؛ ظروف گلی	pasuda
закадычный приятель	هم اطاق	zakadychnyy priyatel
дружок	هم اطاق	druzhok
кривой	کج؛ ناراست	krivoy
зоб	محصول؛ محصود	zob
крест	صلیب، عبور کردن	krest
крестик	صلیب، عبور کردن	krestik
перекрёсток	چهار راه	perekryostak
переезд	چهار راه	pereyezd
взбалмошный	قلاب دار	vzbalmashnyy
пригнувшийся	دولا دولا	prignuvshiysya
сидящий на корточках	دولا دولا	sidyashchiy na kortochkakh
круп	خناق	krup
ворона	غراب؛ بانگ خروس	varona
лом	غراب؛ بانگ خروس	lom
набитый	شلوغ	nabityy
многолюдный	شلوغ	mnagalyudnyy
макушка	تاج	makushka
корона	تاج	karona
ответственный	حیاتی	atvetstvennyy
распять	مصلوب کردن؛ چارمیخ کردن	raspyat
распинать	مصلوب کردن؛ چارمیخ کردن	raspinat
нефть	خام	neft
неграмотный	خام	negramatnyy
жестокосердный	ستمگر؛ ظالم	zhestakaserdnyy
жестокосердый	ستمگر؛ ظالم	zhestakaserdyy
жестокость	بیداد؛ ظلم	zhestokast
жестокосердие	بیداد؛ ظلم	zhestakaserdiye
мятый	مچاله	myatyy
измятый	مچاله	izmyatyy
крестовый поход	غزا؛ جنگ مذهبی	krestovyy pokhod
толчея	خرد کردن	talcheya
корка	پوست؛ پوسته	korka
костыль	زیربغل راه رفتن؛ چوب زیر بغل	kastyl
клюка	زیربغل راه رفتن؛ چوب زیر بغل	klyuka
вопль	گریه کردن	vopl
кристалл	بلور	kristall
хрусталь	بلور	khrustal
кристаллизованный	متبلور	kristallizovannyy
щенок	شبل	shchenok
Куба	کوبا	kuba
кубинец	کوبایی	kubinets
кубинка	کوبایی	kubinka
кубический	مکعبی	kubicheskiy
огурец	خیار؛ بالنک	agurets
реплика	نشانه	replika
кий	نشانه	kiy
завершающий	منتهی	zavershayushchiy
достигающий кульминации	منتهی	dostigayushchiy kulminatsii
кульминация	اوج	kulminatsiya
культ	فرقه	kult
воспитывать	کشت کردن	vaspityvat
растить	کشت کردن	rastit
разработка	زرع؛ تهذیب	razrabotka
обработка	زرع؛ تهذیب	abrabotka
культурный	فرهنگی	kulturnyy
культура	فرهنگ	kultura
культурность	فرهنگ	kulturnast
интеллигентный	بافرهنگ	intelligentnyy
клинопись	خط میخی	klinapis
чашка	فنجان	chashka
шкаф	کمد	shkaf
лечебный	علاج بخش؛ شفا بخش	lechebnyy
целебный	علاج بخش؛ شفا بخش	tselebnyy
обочина	جدول؛ طوقه	abochina
мундштук	جدول؛ طوقه	mundshtuk
лечение	چاره؛ درمان	lecheniye
излечение	چاره؛ درمان	izlecheniye
любопытство	کنجکاوی	lyubapytstva
редкость	کنجکاوی	redkast
любопытный	کنجکاو	lyubapytnyy
любознательный	کنجکاو	lyubaznatelnyy
завиток	فر؛ مرغول	zavitok
локон	فر؛ مرغول	lokan
кудрявый	فرفری	kudryavyy
курчавый	فرفری	kurchavyy
валюта	ارز	valyuta
валютный	ارز	valyutnyy
течение	جاری؛ رایج	techeniye
поток	جاری؛ رایج	patok
в данный момент	فعلا؛ اکنون	v dannyy moment
в настоящее время	فعلا؛ اکنون	v nastoyashcheye vremya
курс обучения	برنامه درسی	kurs obucheniya
учебный план	برنامه درسی	uchebnyy plan
проклятие	نفرین؛ لعنت	praklyatiye
ругательство	نفرین؛ لعنت	rugatelstva
свернуть	کوتاه کردن؛ مختصر نمودن	svernut
сократить	کوتاه کردن؛ مختصر نمودن	sakratit
занавеска	پرده؛ حجاب	zanaveska
кривизна	خمیدگی	krivizna
выгиб	خمیدگی	vygib
изгиб	خم؛ منحنی	izgib
изогнутый	خمیاده؛ سرکج	izognutyy
борт	چنبره؛ مخده	bort
подушка	چنبره؛ مخده	padushka
переломный момент	نوک هلال؛ غره برج	perelomnyy moment
пик	نوک هلال؛ غره برج	pik
хранитель	متولی؛ سرایدار	khranitel
смотритель	متولی؛ سرایدار	smatritel
хранение	حضانت	khraneniye
заведение	رسم؛ عادت	zavedeniye
обычай	رسم؛ عادت	abychay
обычный	مرسوم؛ عادتی	abychnyy
выпуск	بریدن	vypusk
милый	بامزه	milyy
вскрытие	برش	vskrytiye
просека	برش	proseka
цианид	سیانور	tsianid
цикл	دوچرخه سواری، چرخه	tsikl
цилиндр	سیلندر؛ استوانه	tsilindr
валик	سیلندر؛ استوانه	valik
цилиндрический	لولهای؛ استوانهای	tsilindricheskiy
циничный	بدبین	tsinichnyy
кистозный	پیشاب دانی	kistoznyy
царь	تزار	tsar
чех	زبان چکوسلواکی	chekh
чешский	زبان چکوسلواکی	cheshskiy
папа	بابا	papa
тятя	بابا	tyatya
папочка	پاپا؛ بابا	papachka
кинжал	خنجر؛ دشنه	kinzhal
газета	روزانه	gazeta
дневной	روزانه	dnevnoy
деликатес	لذیذ	delikates
молочная	لبنیات	molochnaya
матка	سد	matka
плотина	سد	platina
ущерб	زیان؛ غرامت	ushcherb
вред	زیان؛ غرامت	vred
вредный	آسیب‌زننده	vrednyy
повреждающий	آسیب‌زننده	povrezhdayushchiy
дамасский	گلدار کردن	damasskiy
проклинать	اف؛ نفرین کردن	praklinat
проклясть	اف؛ نفرین کردن	praklyast
окаянный	ملعون؛ لعین	akayannyy
охладить	نمناک؛ نمدار	akhladit
охлаждать	نمناک؛ نمدار	akhlazhdat
сырость	رطوبت؛ نمناکی	syrast
влажность	رطوبت؛ نمناکی	vlazhnast
танец	رقص، رقصیدن	tanets
бал	رقص، رقصیدن	bal
танцор	رقصنده	tantsor
танцовщица	رقصنده	tantsovshchitsa
пляска	رقص	plyaska
танцевальный	رقص	tantsevalnyy
красавчик	خوش تیپ؛ شیک پوش	krasavchik
стиляга	خوش تیپ؛ شیک پوش	stilyaga
опасность	خطر	apasnast
опасный	خطرناک	apasnyy
свисающий	آویز شده	svisayushchiy
болтающийся	آویز شده	boltayushchiysya
датский	دانمارکی	datskiy
сметь	جرئت کردن	smet
посметь	جرئت کردن	pasmet
удаль	جسور؛ شهامت	udal
темнота	تاریک؛ تاریکی	temnata
тьма	تاریک؛ تاریکی	tma
милочка	عزیز؛ دلبند	milachka
душенька	عزیز؛ دلبند	dushenka
дротик	مزراق	drotik
панель управления	داشبورد	panel upravleniya
гонка	زنده دل	gonka
бравый	زنده دل	bravyy
данные	داده‌ها	dannyye
база данных	پایگاه داده	baza dannykh
число	تاریخ، قرار ملاقات	chislo
свидание	تاریخ، قرار ملاقات	svidaniye
дочь	دختر	doch
дочка	دختر	dochka
Дэвис	دیویس	devis
рассвет	طلوع	rassvet
ослеплённый	خیره؛ مسحور	asleplyonnyy
дьякон	شماس	dyakan
мёртвый	مرده	myortvyy
дохлый	مرده	dokhlyy
срок	مهلت	srok
смертный	کشنده	smertnyy
смертельный	کشنده	smertelnyy
глухой	ناشنوا؛ اصم	glukhoy
глухота	ناشنوایی	glukhata
сдача	معامله، سر و کار داشتن	sdacha
торговец	فروشنده	targovets
декан	شیخ السفرا	dekan
настоятель	شیخ السفرا	nastayatel
смерть	مرگ	smert
гибель	مرگ	gibel
смертное ложе	بستر مرگ	smertnoye lozhe
смертный одр	بستر مرگ	smertnyy odr
мертвенный	مرگ وار	mertvennyy
разврат	فسق؛ الواطی	razvrat
беспутство	فسق؛ الواطی	besputstva
мусор	آوار	musar
обломок	آوار	ablomak
долг	دین؛ بدهکاری	dolg
должник	مدیون؛ بدهکار	dalzhnik
заёмщик	مدیون؛ بدهکار	zayomshchik
дебют	اولین حضور	debyut
десяток	دهه	desyatak
десятилетие	دهه	desyatiletiye
упадок	تنزل؛ آغاز ویرانی	upadak
декадентство	تنزل؛ آغاز ویرانی	dekadentstva
покойный	مرده؛ مرحوم	pakoynyy
усопший	مرده؛ مرحوم	usopshiy
обман	فریب؛ گول	obman
обманчивость	فریب؛ گول	obmanchivost
лживый	جلب؛ عیار	lzhivyy
обмануть	فریفتن؛ رنگ کردن	abmanut
обманывать	فریفتن؛ رنگ کردن	abmanyvat
декабрь	دسامبر	dekabr
приличие	نجابت	prilichiye
порядочность	نجابت	paryadachnast
приличный	نجیب؛ باحیاء	prilichnyy
порядочный	نجیب؛ باحیاء	paryadachnyy
прилично	نجیبانه	prilichna
порядочно	نجیبانه	paryadachna
обманчивый	فریبنده؛ فریبا	abmanchivyy
решить	تصمیم گرفتن	reshit
решать	تصمیم گرفتن	reshat
решение	تصمیم	resheniye
принятие решений	تصمیم‌گیری	prinyatiye resheniy
решающий	قاطع	reshayushchiy
палуба	عرشه	paluba
колода	عرشه	kaloda
закат	کاهش؛ تنزل	zakat
разложение	تجزیه	razlazheniye
расщепление	تجزیه	rasshchepleniye
награждение	آرایش دهنده؛ زینت بخش	nagrazhdeniye
орден	آرایش؛ تراز	orden
награда	آرایش؛ تراز	nagrada
декоративный	زینتی؛ آذینی	dekarativnyy
пристойный	زینت دار	pristoynyy
благопристойность	رفتار بجا	blagapristoynast
убыль	نقص؛ تنزل	ubyl
распоряжение	وضع کردن؛ تصویب نامه	rasparyazheniye
указ	وضع کردن؛ تصویب نامه	ukaz
посвятить	وفق کردن؛ اهداء کردن	pasvyatit
посвящать	وفق کردن؛ اهداء کردن	pasvyashchat
преданный	فداکار	predannyy
посвящение	فداکاری	pasvyashcheniye
умозаключать	استدلال کردن	umazaklyuchat
вычитаемый	مالیات پذیر	vychitayemyy
умозаключение	کاهش؛ استنتاج	umazaklyucheniye
отчисление	کاهش؛ استنتاج	atchisleniye
дедуктивный	استدلالی	deduktivnyy
документ	عمل	dakument
поступок	عمل	pastupak
счесть	در نظر گرفتن	schest
глубокий	عمیق	glubokiy
густой	عمیق	gustoy
усиливаться	گود کردن؛ تعمیق کردن	usilivatsya
углубляться	گود کردن؛ تعمیق کردن	uglublyatsya
глубоко	عمیقا	glubako
олень	آهو؛ گوزن	alen
позорить	بدنام کردن؛ هتاکی کردن	pazorit
опозорить	بدنام کردن؛ هتاکی کردن	apazorit
разгром	شکست؛ هزیمت	razgrom
победить	شکست؛ هزیمت	pabedit
брак	نقص	brak
порок	نقص	parok
отпадение	ارتداد	atpadeniye
неполноценный	ناقص؛ معیوب	nepalnatsennyy
неисправный	ناقص؛ معیوب	neispravnyy
оборона	مدافعه	abarona
защитить	دفاع کردن؛ مدافعه کردن	zashchitit
отстаивать	دفاع کردن؛ مدافعه کردن	atstaivat
