دافع	دفاع کردن؛ مدافعه کردن	dafe
المتهم	دادخوانده؛ مدعی علیه	al-mottaham
موقع الدفاع	تدافعی	moghe aldefa
مرجأ	دیر فرست	maraja
متحدّي	مبارز	matahddi
النقص	کمبود	al-naghs
ناقص	ناقص؛ ناکارآ	naghes
العجز	کسری	al-ajz
عرّف	معنی کردن	arraf
مؤكّد	موکد	mookkad
التعريف	تعریف	al-tarif
الإمالة	عوج	al-emala
مشوّه	ناقصالخلقه؛ بدهیکل	moshavvah
العاهة	دشدیسگی؛ دشدیدگی	al-ahea
تحدّ	نافرمانی کردن	tahadd
منحل	ناخلف	monhal
منحط	ناخلف	manhat
إنحلالي	فاسد کننده	enhalali
المهانة	تنزل	al-mahanea
مذل	منحط	mazl
الدرجة	درجه	al-darja
جفّف	وابشت کردن؛ بیآب کردن	jaffaf
محزن	افسرده؛ پژمرده	mahzan
التأخير	تاخیر؛ درنگ	al-takhir
المندوب	نماینده	al-mandub
موفد	موکل	mavfad
الوفد	هیئت	al-vafd
إحذف	حذف کردن	ehzaf
دلهي	دهلی	dalei
متعمّد	عمدی؛ تعمدی	moteammed
بتعمد	تعمدا	betaammod
التشاور	شور؛ تامل	al-tashavar
الطيبة	لطایف؛ ظریفی	al-tiba
حسّاس	ظریف	hassas
بشكل حسّاس	ظریفانه	beshekl hassas
لذيذ	خوشمزه	laziz
البهجة	میل؛ حظ	al-bahja
مبهج	دلپذیر؛ طیب	mabhaj
هاذي	هذیانی؛ سرسامی	hazi
الهذيان	هذیان؛ سرسام	al-hazian
سلّم	رساندن؛ ایراد کردن	sallam
النجاة	رهیی	al-naja
المسلّم	رساننده؛ رهان	al-mosallam
التسليم	زه؛ تحویل	al-taslim
مخدوع	غره	makhdu
الطوفان	طوفان ایجاد کردن	al-tufan
المطلب	طلب؛ تقاضا	al-amtalab
الديمقراطية	دموکراسی	al-dimgharatia
الديموقراطي	دمکرات؛ دمکراتی	al-dimughrati
الديمقراطي	دموکراتیک	al-dimgharati
مهدّم	ویران	mohaddam
الشيطان	دیو	al-sheytan
قابل للاثبات	اثباتی	ghabel lalasbat
تظاهر	راهپیمایی کردن؛ تظاهرات کردن	tazahor
المظاهرة	تظاهرات، نمایش	al-mazahra
المتظاهر	حالیکننده؛ نشان دهنده	al-motezaher
العرين	لانه؛ آشیانه	al-arin
النكران	انکار	al-nakran
دلّ عليه	علامت بودن؛ علامت گذاردن	dall alayhe
إشجب	محکوم کردن	eshjab
كثيف	متراکم	kasif
الكثافة	تراکم	al-kasafa
الأسنان	دندانی	al-asnan
طبيب الأسنان	دندانپزشک	tabib alasnan
التسنين	دندان بندی؛ ساختمان دندانها	al-tasnin
بنية الأسنان	دندان بندی؛ ساختمان دندانها	benit alasnan
أنكر	نفی کردن؛ تکذیب کردن	ankar
مزيل الروائح	بوزدا	mazil alravaeh
غادر	حرکت کردن	ghader
القسم	دپارتمان	al-ghasam
المغادرة	عزیمت؛ هجرت	al-maghadra
إعتمد	بستگی داشتن	etmad
الإعتماد	وابستگی	al-etamad
التبعيات	توابع	al-tabaiyyat
التابع	وابسته	al-tabe
صوّر	به تصویر کشیدن	savvar
إنتشر	مستقر کردن	entashr
الإنتشار	استقرار	al-entashar
إخلع	خلع کردن؛ عزل کردن	ekhla
الإيداع	رسوب، واریز کردن؛ ودیعه	al-eyda
التوديع	خلع؛ عزل	al-todi
المستودع	بازخانه؛ انبارگاه	al-mostavde
إستنكر	قبیح دانستن	estanakar
التلف	ناچیز شماری	al-talaf
إضغط	افسردن؛ دلسرد شدن	ezghat
مكتئب	افسرده؛ غر	moktaeb
الكآبة	افسردگی، رکود	al-kaba
الحرمان	محرومیت؛ انعزال	al-hareman
إحرم	محروم کردن	ehram
النائب	معاون	al-naeb
إسخر منه	بکسی خندیدن	eskhar mane
السخرية	سخریه؛ سخره	al-sakhria
الإشتقاق	فرعی؛ مشتق	al-eshtaghagh
إشتقّ	مشتق شدن	eshtgh
جلدي	پوستی؛ جلدی	jeldi
إنزل	پایین آمدن	enzal
الأحفاد	اعقاب	al-ahfad
صف	توصیف کردن	saf
الوصف	توصیف	al-vasf
وصفي	وصفی؛ تعریفی	vasfi
التدنيس	هتک حرمت	al-tadnis
الصحراء	بیابان	al-sahra
إستحقّ	سزیدن؛ لایق کردن	estahagh
الإستحقاق	مستحق؛ سزاوار	al-estahghagh
التصميم	طراحی، طراحی کردن	al-tasmim
مرشّح	تعیین کردن	morashah
المصمم	طراح	al-mosammam
الرغبة	مطلوبیت؛ دلخواهی	al-raghba
مرغوب	مطلوب	marghub
توّاق	آرزومندانه؛ راقب بودن	tavvagh
مكتبي	رومیزی (کامپیوتر)	maktabi
مقفر	بی جمعیت	maghfar
الخراب	خراب	al-kharab
اليأس	ناامید؛ یاس	al-yas
اليئس	نومید کننده	al-yaes
مستميت	نومید؛ ناامید	mostamyet
للغاية	از روی نومیدی	lalghaya
إحتقر	تحقیر کردن؛ حقیر شمردن	ehtghar
على الرغم من	علارغم؛ باوجوداین	ali alragham man
الطاغية	جابر؛ سلطان مستبد	al-taghia
الحلوى	دسر؛ دندان مز	al-haluye
الإتجاه	مقصد	al-etjah
مقدّر	مقدر	moghaddar
مُعدِم	لات	modem
مفتقر إلى	لات	moftagher eli
الفاقة	لاتی؛ بی چیزی	al-faghea
حطّم	نابود کردن	hattam
الدمار	تخریب	al-damar
تدميري	مخرب	tadmiri
إفصل	منفصل کردن	efsal
الإنفصال	عده	al-enfasal
التفصيل	جزئیات	al-tafsil
إحجز	بازداشت کردن	ehjaz
الكشف	کشف	al-kashf
المخبر	کارآگاه	al-mokhber
الكاشف	ردیاب؛ آشکارگر	al-kashef
إردع	تحذیر کردن	erda
تدهور	بدتر شدن	tadhur
فجّر	ترکانیدن	fajjar
الإنعطاف	انحراف؛ خط فرعی	al-enataf
ضار	درد ناک	zar
التعادل	دولو؛ دوخال	al-taadol
دمّر	ویران کردن	damr
طوّر	توسعه دادن	tavvar
التطوير	توسعه؛ رشد	al-tatvir
تطويري	عمرانی	tatviri
إنحرف	عدول کردن؛ منحرف شدن	enhraf
الإنحراف	عدول؛ ضلال	al-enharaf
الأداة	دستگاه	al-ada
شيطاني	شیطانی؛ اهریمنی	sheytani
خالي	عاری	khali
إنقل	تفویض کردن؛ محول کردن	enghal
المحبّ	مجاهد؛ فداکار	al-mahabb
الولاء	وقف؛ چاکری	al-vala
عبادي	فداکارانه؛ عبادتی	ebadi
الندى	شبنم؛ ژاله	al-nadi
نديّ	شبنمدار؛ ترکرده	nadayy
المهارة	مهارت؛ تردستی	al-maharea
دي	دی	dey
مرض السكّر	مرضقند	maraz alsakkar
مريض بالسكر	دولابی؛ دیابتی	mariz balskar
الإكليل	دیهیم؛ نیم تاج	al-eklil
شخّص	تشخیص دادن	shakhas
التشخيص	تشخیص	al-tashkhis
تشخيصي	تشخیصی	tashkhisi
القطر	مورب	al-ghatar
الوجه	شماره گرفتن	al-vaje
اللهجة	گویش؛ گویشی	al-lahja
الحوار	گفتگو	al-hvar
الحجاب الحاجز	دیافراگم؛ پرده دل	al-hejab alhajez
المفكرة	دفتر خاطرات	al-mafakra
النرد	مهره؛ طاس	al-nard
الإنقسام	دوگانگی؛ دورستگی	al-enghasam
الإملاء	تلقین؛ املاء	al-emla
الدكتاتور	دیکتاتور	al-daktatur
الدكتاتورية	استبداد؛ دیکتاتوری	al-daktaturia
القاموس	فرهنگ لغت	al-ghamus
مت	مردن	mat
الحمية	رژیم غذایی	al-hamia
إختلف	تفاوت داشتن	ekhtalf
الإختلاف	تفاوت	al-ekhtalaf
مختلف	متفاوت	mokhtalef
التفاضل	تفاضلی؛ افتراقی	al-tafazol
بشكل مختلف	به طور متفاوت	beshekl mokhtalef
الصعوبة	دشواری؛ مشکل	al-sauba
منشور	پاشیده	manshur
الحفر	کاوش کردن؛ حفر کردن	al-hfar
الملخّص	گواریدن؛ تحلیل کردن	al-molakhas
الهضم	تحلیل؛ هضم	al-hazam
الهضمي	هاضمه؛ گوارشی	al-hazmi
الرقم	شماره	al-ragham
رقمي	دیجیتال	raghami
وقور	موقر؛ معزز	voghur
الوجيه	عالی مقام	al-vajiye
الكرامة	کرامت	al-karama
متلكئ	اتساعی؛ تاخیری	matalaki
المعضلة	معضل	al-maazala
اليقضة	پشت کار؛ جد و جهد	al-yaghaza
مخفّف	رقیق کردن؛ آبکی کردن	mokhaffaf
خافت	تیره؛ تاریک	khafat
البعد	بعد	al-bad
ضئيل	مصغر	zail
الدمل	زنخ؛ چاه زنخدان	al-domal
تعشّ	شام خوردن	taash
التعشّي	غذا خوری	al-taashi
العشاء	شام	al-esha
ثاني أوكسيد	دی اکسید	sani avkasid
الإنخفاض	غوطه‌ور شدن	al-enkhafaz
الدّيفتريا	دیفتری	al-difatria
الدبلوم	مدرک؛ گواهینامه	al-dablum
الدبلوماسية	سیاستمداری؛ دیپلماسی	al-dablumasia
الدبلوماسي	دیپلمات	al-dablumasi
دبلوماسي	دیپلماتیک	dablumasi
مريع	شوم	mari
مباشر	مستقیم	mobasher
الإتّجاه	جهت	al-ettajah
التوجيه	بخشنامه	al-tojih
مباشرة	مستقیماً	mabashra
المباشرة	بی واسطگی	al-mabashra
الوسخ	خاک؛ چرک	al-vaskh
قذر	کثیف	ghazr
معوّق	ناتوان	moavvagh
عاجز	ناتوان	ajez
مرفوض	جوکی؛ ناپسندیده	marfuz
إختف	ناپدید شدن	ekhtaf
الإختفاء	زائل؛ ناپدیدی	al-ekhtafa
خب أمل	ناامید کردن	khob aml
الإحباط	ناامیدی	al-ehbat
الرفض	تقبیح	al-rafz
إرفض	نپسندیدن؛ تقبیح کردن	erfaz
فادح	فاجعه‌بار	fadeh
إنبذ	دور انداختن	enbaz
الرؤية	تمیز دادن	al-roya
الإطلاق	تخلیه کردن	al-etlagh
الصارم	نظم دهنده	al-saram
تأديبي	انتظامی؛ انضباطی	tadibi
الإنضباط	انضباط؛ انتظام	al-enzabat
إكشف	فاش کردن	ekshaf
تغيير اللون	بی رنگی	taghir allun
المضايقة	رنج؛ ناراحتی	al-mazaygha
السخط	نارضایتی؛ سخط	al-sakht
أوقف	بس کردن	avghaf
مخالف	ناموزون؛ ناساز	mokhalef
التخفيض	تخفیف؛ تنزیل	al-takhfiz
ثبّط عزيمة	دلسرد کردن	sabbat azima
إكتشف	کشف کردن	ektashaf
الإكتشاف	کشف	al-ektashaf
سوء السمعة	بی اعتبار کردن	sue alsama
متميّز	تبعیض کردن؛ تبعیض قائلشدن	motemayyez
التمييز	تبعیض	al-tamiz
ناقش	بحث کردن	naghash
المناقشة	بحث	al-managhsha
الإستنكاف	ننگ؛ عار	al-estankaf
الخزي	خفت؛ ننگ	al-khazi
معيب	ننگین؛ شرمآور	maib
التنكّر	تلبیس؛ لباس مبدل	al-tanakkor
الإشمئزاز	نفرت؛ تنفر	al-eshmaezaz
القرف	نفرتآور؛ نفرتانگیز	al-gharf
الصحن	ظرف، غذا	al-sahan
التنافر	ناسازی؛ ناموزونی	al-tanafor
غشّاش	متقلب؛ نادرست	ghashash
التضليل	رجز؛ نادرستی	al-tazlil
العار	ننگین کردن	al-ar
غير شريف	بی شرف	gheyr sharif
الخذلان	سرخورده کردن	al-khazlan
النفور	عدمتمایل	al-nofur
منفّر	بی تمایل	monaffar
المطهر	گندزدا؛ ماده گندزدا	al-motahhar
تحلّل	متلاشی کردن؛ متلاشی شدن	tahallol
غير مهتم	بیغرضانه؛ بیطمع	gheyr mahtam
مخلوع	دررفته	makhlu
الإزاحة	جابجائی؛ دررفتگی	al-ezaha
خائن	خیانتکار؛ بی وفا	khaen
إطرد	بیرونکردن؛ جواب کردن	etrad
الطرد	برکناری	al-tord
العصيان	نافرمانی؛ تمرد	al-esyan
إعص	نافرمانی کردن؛ سرپیچی کردن	es
ملخبط	مغشوش؛ بی سبک	malakhbat
غير مرتّب	اختلالی؛ بی ترتیب	gheyr morattab
مشوّش	شلخته؛ نامرتب	moshavvash
عدم التكافؤ	عدم توافق؛ بی شباهتی	adam altakafo
الإرسالية	اعزام؛ روانهسازی	al-ersalia
فرّق	پراکندن؛ متفرق کردن	farragh
التفرّق	تفرقه؛ تفرق	al-tafarrogh
أزح	آواره کردن	azh
إستاء	ناخشنود کردن	esta
الإستياء	رنجش؛ رنجیدگی	al-estia
الرمي	دفع	al-rami
الإزعاج	مضطرب ساختن	al-ezaj
مخزي	بد نام	makhzi
عديم الإحترام	احترامنگذار؛ بدون مراعات	adim alehtaram
عرقل	مختل کردن	arghal
العرقلة	اختلال	al-araghala
مستاء	ناراضی	masta
شرّح	تشریح کردن	sharrah
التشريح	تشریح	al-tashrih
النشر	پاشیدگی	al-nashr
الحلّ	تجزیه؛ فسخ	al-hall
ذوّب	حل کردن	zavvab
إنصح	منصرف کردن	ensah
المسافة	فاصله	al-masafea
بعيد	دور	baid
مقطّر	چکیده؛ مقطر	moghattar
الفرق	تمایز	al-fargh
مميّز	متمایز	momayaz
بارز	برجسته؛ مشخص	barez
حرّف	تحریف کردن	harraf
التشويه	تحریف	al-tashviye
إصرف إنتباهه	حواس پرتی ایجاد کردن	esraf entabahe
صرف الإنتباه	پریشانی	sarf alentabah
الضيق	پریشانی	al-zigh
الإحزان	پریشان کننده	al-ehzan
الموزّع	مقسم؛ دلکو	al-movazza
الإرتياب	عدم اعتماد؛ اعتماد نداشتن	al-ertyab
أزعج	مزاحم شدن	azaj
الإنشقاق	عدم اتفاق؛ جدا شدگی	al-enshaghagh
الترك	عدم استعمال	al-tarak
الخندق	گودال؛ چاله	al-khandagh
نهاري	روز خیز؛ مربوط به روز	nahari
الغطس	شیرجه زدن	al-ghats
تباعد	واگراییدن؛ متشتت شدن	tabaod
متنوّع	متنوع	motenavve
منوّع	متشتت	monavva
التنويع	تنوع	al-tanvi
حوّل	منحرف کردن	havval
رَتْج	استطاله؛ کوره راه	ratj
التقسيم	بخش کردن؛ سهم کردن	al-taghsim
الحصة	سود سهام	al-hasa
القسّ	الهی	al-ghass
اللاهوت	خدایی؛ الوهیت	al-lahut
الطلاق	طلاق	al-talagh
مطلّق	مطلقه	motallagh
الدوخة	دوار؛ سرگیجه	al-dukha
مشوش	دبنگ؛ سرگیجهای	moshavvash
يفعل	انجام دادن	yafaal
حوض السفن	بارانداز؛ جاخالی کردن	huz alsafan
الطبيب	دکتر	al-tabib
الوثيقة	سند	al-vasigha
البرنامج الوثائقي	مستند؛ سندی	al-barnamaj alvasaeghi
التوثيق	مستندسازی	al-tosigh
الخدعة	گریز زدن؛ جا خالی کردن	al-khada
الكلب	سگ	al-kalb
العقيدة	اصول عقاید	al-aghida
الدوغماتية	فلسفه جزمی	al-dughmatia
دول	به بیکاران	doval
الدمية	عروسک	al-damia
الدولار	دلار	al-dular
الدولفين	دلفین	al-dolfin
المجال	حوزه	al-majal
القبة	گنبد؛ گنبد زدن	al-ghaba
محلي	داخلی؛ خانگی	mahalli
الهيمنة	سلطه	al-himna
مهيمن	غالب	mahiman
سيطر	مسلط شدن؛ مستولی شدن	sitar
تبرّع	هبه کردن؛ اعطاء کردن	tabarro
التبرّع	کمک مالی	al-tabarro
الحمار	خر؛ الاغ	al-hamar
المتبرع	اهداکننده	al-motebarre
الباب	در	al-bab
خامل	نهفته؛ نایم	khamel
ظهري	ضهری	zohri
الجرعة	دوز	al-jara
النقطة	نقطه	al-naghta
الضعف	دو برابر	al-zaf
الشكّ	شک؛ تردید	al-shakk
الشكّاك	دیرباور	al-shakkak
مريب	مشکوک؛ دوبشک	marib
بلا شكّ	بی تردید؛ بدون شک	bala shakk
العجينة	خمیر	al-ajina
ليّن	خمیری	layyan
السقوط	ریزش	al-soghut
الإنحدار	نشیب	al-enhdar
تنزيل	دانلود کردن	tanzil
يحمّل	دانلود کردن	yahaml
الطابق السفلي	طبقه پایین؛ پایین پله‌ها	al-tabagh alsofla
وسط المدينة	مرکز شهر	vasat almadina
نزولا	فرو	nazula
المهر	جهاز؛ شیربها	al-mehr
العميد	شیخ السفراء؛ مقد السفراء	al-amid
الإغفاءة	چرت زدن	al-eghfa
دزينة	دوجین	dazina
المومس	کسل کننده؛ زن شلخته	al-mavmas
المسوّدة	برات؛ مسوده	al-masvvada
العائق	باتورگرفتن؛ سخت کشیدن	al-aegh
التنين	اژدها	al-tanin
البالوعة	تخلیه کردن	al-balua
التصريف	زهکشی	al-tasrif
المسرحية	درام	al-masarhia
مثير	نمایشی	masir
بشكل مثير	به طرز چشمگیری	beshekl masir
صارم	عنیف	saram
السحب	نقاشی کردن	al-sahb
الدرج	نقشه کش؛ برات کش	al-darj
الرسم	نقاشی (کار)	al-rasam
مخيف	موحش؛ هراسناک	makhif
الحلم	خواب، رویا، رویا دیدن	al-halam
الحالم	خیالباف	al-halam
الجرافة	لاروبی کردن	al-jarafa
الثمالة	لرد	al-samala
الخياط	خیاط زنانه	al-khayyat
الإنجراف	رانش	al-enjaraf
المثقاب	تمرین؛ مته	al-masghab
الشراب	نوشیدنی، نوشیدن	al-sharab
الشارب	خوار؛ آشامنده	al-shareb
الشرب	شرب	al-shorb
القطرة	چکیدن؛ چکاندن	al-ghatara
الدافع	رانندگی؛ رانندگی کردن	al-dafe
السائق	راننده	al-saegh
الطائرة بدون طيّار	سخن یکنواخت	al-taerat bedun tayyar
مرض الإتسقاء	استسقاء	maraz aletsgha
الجفاف	خشکسالی	al-jafaf
إغرق	غرق شدن	eghragh
الخمول	خماری؛ خواب آلودگی	al-khamul
نعسان	کسل کننده؛ چرت زن	nasan
الكدح	خرحمالی؛ جان کنی	al-kadh
العقار	دارو، مواد مخدر	al-aghar
الطبل	ضرب؛ طبل	al-tabl
الطبّال	طبال؛ طبل زن	al-tabbal
سكران	مست؛ دژم	sokran
السكّير	خماری	al-sakkir
السكر	مستی	al-sokr
جاف	خشک، خشک کردن	jaf
ثنائي	دوگانه	sanai
لقّب	نامیدن، لقب دادن	laghab
البطّة	اردک؛ مرغابی	al-batta
الحقّ	موعد؛ مستحق؛ به‌علت	al-hagh
الحلمة	کنده	al-halma
الدوق	دوک	al-dugh
مملّ	کسل کننده	mamall
البلادة	رکود؛ کندی	al-balada
حسب الأصول	بموقع خود؛ بقدر لازم	hasb alasul
غبي	کم هوش	ghabi
أخرس	لال	akhras
النفاية	رها کردن	al-nafayea
المطالب	سمند	al-mataleb
الروث	پهن؛ پشگل	al-rus
الزنزانة	سیاه چال	al-zanzana
الثنائي	دوتایی	al-sanai
إثني عشري	دوازدهه	esni ashri
الاثنا عشر	روده اثنی عشر	al-asna ashr
الساذج	ساده لوح	al-sazej
النسخة المطابقة	المثنی؛ نسختین	al-naskhat almatabgha
الإزدواجية	ریا	al-ezdvajia
المدّة	مدت	al-madda
أثناء	در طول	asna
الغسق	غروب؛ هنگام غروب	al-ghasgh
الغبار	گرد؛ خاک	al-ghbar
مترب	خاکی؛ غباری	matrab
هولندي	هلندی؛ زبان هلندی	hulnadi
مطيع	وظیفه شناس	moti
قرص دي في دي	دی‌وی‌دی	ghors dey fi dey
القزم	کوتوله؛ کوتاه جلوه دادن	al-ghazam
الساكن	مکین	al-saken
الصباغة	رنگرزی	al-sabagha
دينامي	پویا	dinami
الديناميت	دینامیت؛ دینامیت زدن	al-dinamit
السلالة	سلسله؛ خاندان	al-salala
الزحار	دیسانتری	al-zahar
كلّ	هر کدام	koll
متلهّف	مشتاق	motelahhef
بلهفة	مشتاقانه؛ آرزومندانه	belahafa
الإشتياق	اشتیاق؛ شوق	al-eshtiagh
النسر	عقاب؛ دال	al-nasr
الأذن	گوش	al-azan
مبكرا	زود	mabakra
إكسب	کسب کردن	eksab
المداخيل	درآمد	al-madakhil
مدى السمع	صدارس؛ گوش رس	modi alsam
الأرض	زمین	al-arz
طيني	سفالی	tini
دنيوي	زمینی	donyavi
الزلزال	زلزله؛ زمین لرزه	al-zelzal
المانع الأرضي	خاکریز	al-mane alarzi
ترابي	خاکی	torabi
السهولة	آسایش، آسان کردن	al-sahula
بسهولة	به آسانی	besahula
الشرق	شرق	al-shargh
باتجاه الشّرق	شرقاً؛ مانند بادخاوری	batjah alshargh
شرقي	شرقی؛ خاوری	sharghi
شرقا	روب خاور	shargha
كل	خوردن	kol
الصدى	پژواک	al-sadi
مكسوف	منخسف	maksuf
بيئيّ	بوم‌شناختی	bii
إقتصادي	اقتصادی	eghtasadi
الإقتصاد	اقتصاد	al-eghtasad
الإقتصادي	اقتصاددان	al-eghtasadi
النشوة	حالت؛ وجد	al-noshua
منتشي	جذبهای؛ بی خود	mantashi
الأكزيما	اگزما؛ اکزما	al-akzima
الحافة	لب؛ لبه	al-hafea
الصرح	عمارت	al-sarh
الإنشاء	تهذیبی	al-ensha
التحرير	ویراستن	al-tahrir
المحرّر	ویراستار؛ ویرایشگر	al-moharrar
الإفتتاحية	سرمقاله	al-eftatahia
تعلّم	فرهیختن؛ مودب کردن	taallom
التعليم	آموزش	al-talim
تربوي	تحصیلی؛ تربیتی	tarbuye
المربي	مربی	al-morabbi
التأثير	تأثیر	al-tasir
فعّال	کاری؛ موثر	faal
ناقل	وابر؛ بیرون بر	naghel
الكفاءة	درجه تأثیر	al-kafa
كفوء	کارآنه؛ پرکار	kafu
بشكل كفوء	به نحو کارآمد	beshekl kafu
الجهد	تلاش	al-jahd
البيض	تخم مرغ	al-beyz
الأنا	خود	al-ana
مصر	مصر؛ کشور مصر	mesr
المصري	مصری	al-mesri
ثمانية	هشت	samania
ثمانية عشر	هجده	samanit ashr
الثمن	اکتاو؛ یک هشتم	al-saman
ثمانون	هشتاد	samanun
أمّا	هر یک از دو، نیز (در جملات منفی)	ama
متقن	پیچیده، با جزئیات	motghan
الشريط المطاطي	کشی؛ لاستیکی	al-sharit almatati
المطاطية	ارتجاع؛ جهندگی	al-matatia
الإنتشاء	سرفرازی شادی	al-encha
المرفق	آرنج	al-marfagh
الشيخ	ارشد؛ ریش سفید	al-sheykh
مسن	سالمند؛ سالمندان	mosenn
أكبر	سالدارترین؛ مسن ترین	akbar
منتخب	منتخب؛ انتخابی	montakhab
الإنتخاب	انتخاب نماینده	al-entakhab
إنتخابي	انتخابی	entakhabi
الناخبون	گزینگرگان	al-nakhbun
كهربائي	برقی	kahrobai
الكهرباء	برق	al-kahroba
القطب الكهربائي	الکترود	al-ghotb alkahrobai
التحليل الكهربائي	برقکافت	al-tahlil alkahrobai
الألكترون	الکترون	al-alkatrun
إلكتروني	الکترونیکی	elkatruni
الإلكترونيات	الکترونیک	al-elkatruniat
الرشاقة	زیبندگی؛ ظریفی	al-rashagha
بشكل رائع	ظریفانه	beshekl rae
العنصر	ماده؛ اصل	al-onsor
عنصري	عنصری	onsori
أولّي	ابتدایی	avlli
الفيل	فیل	al-fil
داء الفيل	داء الفیل	da alfil
إرفع	بالا بردن	erfa
الإرتفاع	علو؛ صعود	al-ertafa
المصعد	آسانسور؛ بالابرنده	al-masad
أحد عشر	یازده	ahd ashr
إلياس	خضر	elias
أزل	حذف کردن	azl
الإزالة	رفع؛ حذف	al-ezala
النخبة	نخبه	al-nakhba
إليزا	الیزا	eliza
إهليليجي	بیضی	ehliliji
الإطالة	دراز شدگی	al-etala
الفصاحة	فصاحت؛ بلاغت	al-fasaha
بليغ	بلیغ؛ شیوا	baligh
ما عدا ذلك	دیگر	ma ada zalek
في مكان آخر	نقطه دیگر؛ بجای دیگر	fi makan akhar
تملّص	طفره زدن	tamallos
مراوغ	طفره زن؛ طفره آمیز	maravegh
بريد إلكتروني	ایمیل، ایمیل زدن	borid elkatruni
أعتق	ازقید رها کردن	atagh
إصعد	سوار شدن، آغاز کردن	esad
السفارة	سفارت	al-safara
ضمّن	جاسازی کردن	zamn
مضمّن	جاسازی شده	mozamman
الإختلاس	اختلاس	al-ekhtalas
أشعر بالمرارة	تلخ کردن؛ ناگوار کردن	ashar balmarara
الشعار	علامت	al-shoar
التضمين	تجسم	al-tazmin
جسّد	تجسم بخشیدن	jassad
العناق	در آغوش گرفتن	al-anagh
التطريز	گلدوزی؛ برودری	al-tatriz
الجنين	گیاهک؛ رویان	al-janin
جنيني	جنینی؛ رویانی	jenini
الزمردة	زمرد؛ زمردسبز	al-zamarda
الظهور	ظهور	al-zohur
الطوارئ	اضطرار؛ اضطراری	al-tavari
مهاجر	مهاجر؛ کوچ کننده	mohajer
هاجر	جلاء؛ هجرت کردن	hajar
الهجرة	هجرت	al-hajara
سامي	والا؛ والا مقام	sami
الإشعاع	انتشار	al-esha
عاطفي	احساساتی؛ عاطفی	atefi
عاطفيا	از نظر احساسی	atfia
الإمبراطور	امپراتور	al-embaratur
توكيدي	موکد	tukidi
الإمبراطورية	امپراتوری	al-embaraturia
تجريبي	تجربی	tajribi
الإستخدام	استخدام کردن	al-estakhdam
المستخدم	کارمند	al-mostakhdem
ربّ العمل	کارفرما	rabb olamal
التوظيف	استخدام؛ اشتغال	al-tozif
شجّع	توانمند ساختن	shajja
الإمبراطورة	شهبانو؛ امپراتریس	al-embaratura
فارغ	خالی	faregh
المستحلب	شیرابه	al-mostahleb
يؤهّل	توانگر کردن؛ صلاحیتدار کردن	yohhal
يخول	توانگر کردن؛ صلاحیتدار کردن	yokhul
شرّع	به اجرا درآوردن	sharra
التشريع	وضع	al-tashri
المينا	لعاب؛ مینا	al-mina
عسكر	چادر زدن؛ خیمه برپا کردن	askar
أرفق	ضمیمه کردن؛ پیوست کردن	arfagh
التسييج	ضمیمه؛ پیوست	al-tasij
أحط	شامل شدن	aht
اللقاء	برخورد؛ تقابل	al-legha
التشجيع	تشویق	al-tashji
الموسوعة	دایرهالمعارف؛ دایرهالعلوم	al-musua
النهاية	پایان، پایان دادن	al-nahayea
عرّض للخطر	بمخاطره انداختن	arraz lalakhtar
التحبّب	گرامی کردن	al-tahabbob
المسعى	تلاش؛ جدیت	al-masi
الإنهاء	پایان	al-enha
لانهائي	بی‌ پایان	lanhai
التصديق	تایید	al-tasdigh
هب	متصف کردن؛ چیزی راوقف کردن	hab
التحمّل	تاب؛ طاقت	al-tahammol
الحقنة الشرجية	تنقیه	al-haghanat alsharjia
العدو	دشمن	al-adu
نشيط	فعال؛ پرتکاپو	nashit
الطاقة	انرژی	al-taghea
إفرض	اجرا کردن	efraz
التنفيذ	اجرا	al-tanfiz
إشغل	گیر دادن؛ نامزد کردن	eshghal
الشغل	جذاب	al-shoghl
المحرّك	موتور	al-moharrak
المهندس	مهندس	al-mohandes
الهندسة	مهندسی	al-hanadsa
إنجلترا	انگلستان	enjaltra
منقوش	منقوش	manghush
الإبتلاع	احاطهکننده	al-ebtala
اللغز	بیان مبهم	al-laghz
تمتّع به	لذت بردن	tamatto be
ممتع	لذت بخش	mamta
تضخّم	بزرگ کردن؛ بزرگ شدن	tazakhom
التوسيع	بزرگی؛ بزرگ نمائی	al-tosi
نوّر	روشنفکر کردن	navvar
مطّلع	منورالفکر؛ روشن روان	mattal
التنوير	روشن فکری؛ تنویر افکار	al-tanvir
سجّل	درفهرست نوشتن	sajjal
التسجيل	نامنویسی؛ سربازگیری	al-tasjil
العداوة	عناد؛ عداوت	al-adava
هائل	عظیم	hael
بما فيه الكفاية	کافی	bama fih alkafayea
إستفسر	پرس و جو کردن	estafasr
التحقيق	استفسار	al-tahghigh
مغضب	آتشی	maghzab
أغن	غنی کردن	aghn
مستعبد	برده شده	mostabed
إتل	متعاقب بودن	etl
إضمن	حتمی کردن	ezman
الميراث	شامل بودن؛ متضمن بودن	al-miras
التشابك	گیر انداختن؛ درهم گیر افتادن	al-tashabak
متشابك	دامن گیر	machabak
إدخل	وارد شدن	edkhal
المشروع	شرکت	al-mashru
التسلية	سرگرم کننده	al-taslia
الترفيه	پذیرایی	al-tarfiye
الحماس	حرارت؛ گرمی	al-hamas
المتحمّس	علاقه‌مند	al-motehammes
