tramer	اغماض؛ غمض	trame
conquérir	فتح کردن	konkerir
conquérant	غالب؛ فاتح	konkeran
conquérante	غالب؛ فاتح	konkerant
conquête	تسخیر	konket
consciencieux	وجدانی؛ باوجدان	konsuansueu
conscription	سربازگیری	konskripsuon
consécutif	متوالی	konsekutif
consensus	اجماع	konsansu
effet	موجب؛ عاقبت	efe
conséquence	موجب؛ عاقبت	konsekans
conséquent	پربرآیند؛ نتیجهای	konsekan
important	پربرآیند؛ نتیجهای	enportan
par conséquent	در نتیجه	par konsekan
défense	حفاظت	defans
préservation	حفاظت	prezervasuon
conservateur	مرتجع؛ محافظه کار	konservatoer
conserver	حفاظت کردن	konserve
considérer	در نظر گرفتن	konsidere
envisager	در نظر گرفتن	anvizazhe
considérable	قابل توجه	konsiderabl
largement	به میزان قابل توجهی	larzheman
considérablement	به میزان قابل توجهی	konsiderableman
réfléchi	محتاط؛ باملاحظه	refleshi
motif	توجه؛ ملاحظه	motif
raison	توجه؛ ملاحظه	rezon
consister	یکپارچهبودن؛ تشکیل دادن	konsiste
se composer	یکپارچهبودن؛ تشکیل دادن	se- konpoze
cohérence	درجه غلظت	koerans
consistance	درجه غلظت	konsistans
systématiquement	به طور مداوم	sistematikman
consolation	دلداری	konsolasuon
console de jeu	پیشانه؛ میزفرمان	konsol de- zheu
consolider	تحکیم کردن	konsolide
intégration	تحکیم؛ تشیید	entegrasuon
harmonique	بیواکه؛ همخوان	armonik
consonne	بیواکه؛ همخوان	konson
consortium	کنسرسیوم	konsorsuom
conspiration	توطئه	konspirasuon
constance	استواری؛ ثبات	konstans
inlassable	ثابت؛ دایم	enlasabl
constant	ثابت؛ دایم	konstan
constamment	دایم؛ دائما	konstaman
en boucle	دایم؛ دائما	an bukl
sidération	بهت وحیرت	siderasuon
accablement	بهت وحیرت	akableman
constiper	یبس؛ مقوبض	konstipe
constipation	یبوست	konstipasuon
circonscription	حوزه انتخابیه	sirkonskripsuon
circonscription électorale	حوزه انتخابیه	sirkonskripsuon elektoral
constituer	تشکیل دادن	konstitue
établissement	قانون اساسی	etablisman
constitution	قانون اساسی	konstitusuon
constitutionnel	قانونی	konstitusuonel
contrainte	محدودیت	kontrent
constriction	تنگی؛ تنگ شدگی	konstriksuon
constructif	سازنده	konstruktif
implicite	سازنده	enplisit
consul	کنسول	konsul
consultante	مشاور	konsultant
consultant	مشاور	konsultan
consultation	مشاوره	konsultasuon
consommer	مورد مصرف	konsome
consumer	مورد مصرف	konsume
consommateur	مصرف کننده؛ مسرف کننده	konsomatoer
consommé	بوصال رسیدن	konsome
lentille	ارتباط؛ تماس	lantiu
transmission	واگیر؛ هم گیری	transmisuon
contagion	واگیر؛ هم گیری	kontazhuon
contagieux	مسری؛ واگیردار	kontazhueu
contagiosité	واگیری	kontazhuozite
contenant	ظرف؛ محفه	kontnan
récipient	ظرف؛ محفه	resipuan
salir	فاسد؛ آلوده	salir
contaminer	فاسد؛ آلوده	kontamine
contamination	آلودگی؛ آلایش	kontaminasuon
étudier	تامل کردن	etudue
contemplation	غور	kontanplasuon
contemporain	همزمان؛ معاصر	kontanporen
mépris	تحقیر	mepri
outrage	تحقیر	utrazh
méprisant	قابل تحقیر	meprizan
dédaigneux	قابل تحقیر	dedenueu
concourir	رقابت کردن	konkurir
rival	رقیب	rival
contenu	راضی	kontnu
contente	راضی	kontant
querelle	اختلاف	krel
compétition	اختلاف	konpetisuon
contentement	خرسندی	kontantman
continent	قاره	kontinan
continentale	بری؛ اقلیمی	kontinantal
continental	بری؛ اقلیمی	kontinantal
continuer	مدام؛ مداوم	kontinue
to continue reading	مدام؛ مداوم	tu kontinuriding
continuellement	به طور مستمر	kontinuelman
suite	ادامه؛ دنباله	suit
continuité	پیوستگی؛ تسلسل	kontinuite
continu	پیاپی؛ لاینقطع	kontinu
contour	حدفاصل؛ محیط مرئی	kontur
contrebande	اجناس قاچاق	kontreband
contrat	پیمان؛ مقاطعه	kontra
contracter	پیمان؛ مقاطعه	kontrakte
contraction	گرفتگی؛ انقباض	kontraksuon
sous-traitant	پیمانکار	sutretan
entrepreneur	پیمانکار	antreprenoer
contractuel	پیمانی؛ عهدی	kontraktuel
contredire	تناقض داشتن؛ خلاف گفتن	kontredir
contradiction	تناقض	kontradiksuon
contradictoire	مغایر؛ نقیض	kontradiktwar
obstiné	برعکس	obstine
contraire	برعکس	kontrer
contraste	تباین؛ مباینت	kontrast
contraster	تباین؛ مباینت	kontraste
contribuer	هم بخشی کردن؛ همکاری و کمک کردن	kontribue
contribution financière	کمک؛ اعانه	kontribusuon finansuer
contribution	کمک؛ اعانه	kontribusuon
contributeur	مشارکت‌کننده	kontributoer
soumissionnaire	مشارکت‌کننده	sumisuoner
dispositif	تمهید	dispozitif
contrôle	کنترل، کنترل کردن	kontrol
contrôler	کنترل، کنترل کردن	kontrole
contrôleur	ممیز؛ بازبین	kontroloer
contrôleuse	ممیز؛ بازبین	kontroleuz
polémique	بحث‌برانگیز	polemik
controversé	بحث‌برانگیز	kontroverse
controverse	مناقشه	kontrovers
convalescent	بهگرا	konvalesan
se réunir	هم آیش کردن؛ دورهم جمع شدن	se- reunir
commodité	راحتی	komodite
à pic	مصلحه؛ به راحتی	a pik
à point	مصلحه؛ به راحتی	a pwen
couvent	دیر؛ صومعه	kuvan
convention	کنوانسیون	konvansuon
conventionnel	متعارف	konvansuonel
converger	متقارب شدن؛ همگرا بودن	konverzhe
conversation	مکالمه	konversasuon
parlé	مکالمهای؛ گفتگوئی	parle
converser	محاوره کردن	konverse
opposé	محاوره کردن	opoze
inversement	بالعکس	enverseman
conversion	تبدیل	konversuon
convertir	نقد کردن	konvertir
reconverti	نقد کردن	rekonverti
décapotable	قابل تسعیر	dekapotabl
cabriolet	قابل تسعیر	kabriole
convexe	محدب؛ محذب	konveks
transporter	منتقل کردن	transporte
véhiculer	منتقل کردن	veikule
transport	سند انتقال؛ وسیله نقلیه	transpor
transportation	سند انتقال؛ وسیله نقلیه	transportasuon
bagnard	محکوم کردن	banuar
condamné	محکوم کردن	kondane
conviction	محکومیت	konviksuon
convaincre	متقاعد کردن؛ قانع کردن	konvenkr
probant	متقاعد کننده	proban
convaincant	متقاعد کننده	konvenkan
alambiqué	بهم تابیده	alanbike
compliqué	بهم تابیده	konplike
convoi	کاروان	konvwa
bouleversement	تشنج؛ اختلاج	bulverseman
convulsion	تشنج؛ اختلاج	konvulsuon
spasmodique	متشنج؛ تشنجی	spasmodik
cuisinier	آشپز؛ آشپزی کردن	kuizinue
cuisine	آشپزی	kuizin
tambouille	آشپزی	tanbuu
chouette	خنک، باحال	shuet
refroidissement	خنک کننده؛ خنک سازی	refrwadisman
coopérer	همکاری کردن	koopere
coopération	اشتراک؛ مشارکت	kooperasuon
coordonner	هماهنگ کردن	koordone
coordonnée	هماهنگ کردن	koordone
coordination	هماهنگی	koordinasuon
coordonnateur	هماهنگ‌کننده	koordonatoer
coordonnatrice	هماهنگ‌کننده	koordonatris
flic	پلیس	flik
keuf	پلیس	koef
se débrouiller	کنار آمدن	se- debruue
faire face	کنار آمدن	fer fas
cuivre	مس	kuivr
copie	کپی، کپی کردن	kopi
exemplaire	کپی، کپی کردن	egzanpler
copiage	استنساخ؛ رونویسی	kopuazh
droit d'auteur	حق چاپ	drwa dotoer
copyright	حق چاپ	kopiraut
corail	مرجان؛ بسد	korau
corde	طناب؛ سیم	kord
sirop	قلبی؛ مقوی	siro
cœur	سلف	koer
liège	سربطری؛ چوب پنبه	luezh
cor	ذرت؛ غله	kor
coin	گوشه	kwen
rencogner	گوشه	rankonue
corolaire	نتیجه فرعی	koroler
corollaire	نتیجه فرعی	koroler
coronaire	اکیلی	koroner
UK	پزشک قانونی	uka
médecin légiste	پزشک قانونی	medesen lezhist
petite couronne	نیم تاج	petit kuron
caporal	جسمی؛ سرجوخه	kaporal
corporal	جسمی؛ سرجوخه	korporal
société	شرکت	sosuete
corporation	شرکت	korporasuon
cadavre	لاشه؛ مردار	kadavr
juste	صحیح، اصلاح کردن	zhust
bon	صحیح، اصلاح کردن	bon
correction	اصلاح	koreksuon
correcteur	اصلاحی	korektoer
correctement	به درستی	korekteman
véracité	درستی	verasite
corréler	همبستگی داشتن	korele
corrélation	همبستگی	korelasuon
correspondre	مطابقت داشتن	korespondr
correspondance	مکاتبات	korespondans
correspondant	متناظر	korespondan
couloir aérien	راهرو	kulwar aeruen
couloir	راهرو	kulwar
corrosif	خورنده؛ اکال	korozif
dévoyé	فاسد	devwaue
corrompu	فاسد	koronpu
corset	شکم بند	korse
Cosaque	قزاق	kozak
cosaque	قزاق	kozak
coût	هزینه، هزینه داشتن	ku
coûter	هزینه، هزینه داشتن	kute
lourd	پرهزینه	lur
coûteux	پرهزینه	kuteu
costume	جامه؛ لباس محلی	kostum
douillet	گرم ونرم	duue
douillette	گرم ونرم	duuet
cottage	کلبه	kotazh
coton	پنبه؛ کتانی	koton
sofa	مبل	sofa
canapé	مبل	kanape
toux	سرفه؛ سرفه کردن	tu
tousser	سرفه؛ سرفه کردن	tuse
pourrait	می‌توانست (فعل کمکی)	pure
pouvait	می‌توانست (فعل کمکی)	puve
conseiller municipal	عضو شورا	konseue munisipal
councileur	عضو انجمن؛ عضو شورا	kawnsiloer
expertise	مشورت	ekspertiz
conseillère	وکیل مدافع	konseuer
chef d'accusation	شمردن	shef dakuzasuon
décompte	شمردن	dekont
visage	لقا	vizazh
compteur	مقابله کردن (با استدلال)؛ پیشخوان	kontoer
guichet	مقابله کردن (با استدلال)؛ پیشخوان	gishe
saper	خنثی کردن؛ خنثی نمودن	sape
saboter	خنثی کردن؛ خنثی نمودن	sabote
contre-attaque	حمله متقابل کردن	kontratak
contre-partie	همتا	kontrparti
pendant	همتا	pandan
comtesse	کنتس؛ همسر کنت	kontes
innombrable	بی‌شمار	inonbrabl
incalculable	بی‌شمار	enkalkulabl
pays	کشور	pei
contrée	کشور	kontre
campagnard	هم میهن	kanpanuar
campagnarde	هم میهن	kanpanuard
coup d'état	کودتا	ku deta
putsch	کودتا	puch
quelques	زوج، چند	kelke
deux ou trois...	زوج، چند	deu u trwa
coupon	کوپن	kupon
coursier	پیک؛ حملهدار	kursue
messager	پیک؛ حملهدار	mesazhe
parcours	دوره، البته	parkur
cours	دوره، البته	kur
tribunal	دادگاه؛ دربار	tribunal
cour	دادگاه؛ دربار	kur
courtois	مبادی آداب	kurtwa
indulgence	ادب	endulzhans
courtoisie	ادب	kurtwazi
palais de justice	کاخ دادگستری	pale de- zhustis
cousine	پسرعمو/عمه/دایی/خاله، دخترعمو/عمه/دایی/خاله	kuzin
cousin	پسرعمو/عمه/دایی/خاله، دخترعمو/عمه/دایی/خاله	kuzen
sabbat	میثاق بستن	saba
couvrir	پوشاندن، پوشش	kuvrir
reprendre	پوشاندن، پوشش	reprandr
reportage	پوشش	reportazh
secret	پوشپر	sekre
dissimulé	پوشپر	disimule
vache	گاو	vash
couard	ترسو؛ ضعیفالنفس	kuar
couarde	ترسو؛ ضعیفالنفس	kuard
lâcheté	بیدلی؛ نامردی	lashte
lâche	بی حمیت	lash
vacher	گاوچران	vashe
cowboy	گاوچران	kowbwa
morpions	خرچنگ	morpuon
crabe	خرچنگ	krab
berceau	گهواره؛ مهد	berso
bercer	گهواره؛ مهد	berse
ruse	ساختن؛ مهارت، صنایع دستی	ruz
fourberie	ساختن؛ مهارت، صنایع دستی	furberi
artisan	صنعت گر؛ پیشه ور	artizan
rusé	موذی؛ هفت خط	ruze
crampe	چنگوک؛ چنگه	kranp
grue	کلنگ؛ جرثقیل	gru
allonger	کلنگ؛ جرثقیل	alonzhe
crânien	جمجمه ای	kranuen
manivelle	محوردار؛ میل لنگ	manivel
tordu	محوردار؛ میل لنگ	tordu
descente	سقوط؛ برخورد کردن	desant
plantage	سقوط؛ برخورد کردن	plantazh
caisse	صندوقه؛ درجعبه گذاردن	kes
cratère	دهانه آتش فشان	krater
Coupe	دهانه آتش فشان	kup
ramper	خزیدن	ranpe
s'aplatir	خزیدن	saplatir
folle	دیوانه	fol
craquement	غژغژ کردن	krakman
craquer	غژغژ کردن	krake
gratin	خامه، کرم	graten
crème	خامه، کرم	krem
pli	تاه؛ تاه کردن	pli
monde	ایجاد؛ خلق	mond
Univers	ایجاد؛ خلق	univer
créatif	خلاق	kreatif
créative	خلاق	kreativ
créativité	خلاقیت	kreativite
créateur	خالق	kreatoer
créatrice	خالق	kreatris
créature	خلق؛ موجود	kreatur
crédibilité	اعتبار	kredibilite
credible	معتبر	kredibl
mérite	اعتبار	merit
reconnaissance	اعتبار	rekonesans
créancier	بستانکار؛ وامخواه	kreansue
crédo	کیش	kredo
fatigue	خزیدن	fatig
croissant	هلال؛ هلالی	krwasan
cimier	ستیغ	simue
équipe	خدمه	ekip
équipage	خدمه	ekipazh
huche	گهواره؛ دزدی ادبی	ush
cri-cri	جیر جیرک	krikri
criquet	جیر جیرک	krike
crime	جرم	krim
criminel	جنایتکار	kriminel
criminelle	جنایتکار	kriminel
cramoisi	جگری؛ لاکی	kramwazi
reculer	چندک زدن	rekule
se recroqueviller	چندک زدن	se- rekrokviue
estropier	عاجز؛ زمین گیر	estropue
estropié	عاجز؛ زمین گیر	estropue
crise	بحران	kriz
détractrice	منقد؛ نقدگر	detraktris / kritik detraktoer
critique	منقد؛ نقدگر	detraktris / kritik detraktoer
détracteur	منقد؛ نقدگر	detraktris / kritik detraktoer
criticiser	انتقاد کردن؛ نکوهش کردن	kritisize
vaisselle	بدل چینی؛ ظروف گلی	vesel
tortu	کج؛ ناراست	tortu
cravache	محصول؛ محصود	kravash
récolte	محصول؛ محصود	rekolt
déjouer	صلیب، عبور کردن	dezhue
contrecarrer	صلیب، عبور کردن	kontrekare
carrefour	چهار راه	karfur
grincheux	قلاب دار	grensheu
se tapir	دولا دولا	se- tapir
s'accroupir	دولا دولا	sakrupir
croupe	خناق	krup
croup	خناق	krup
chant	غراب؛ بانگ خروس	shan
monceau	جمعیت	monso
foule	جمعیت	ful
bondé	شلوغ	bonde
couronne	تاج	kuron
crucial	حیاتی	krusual
crucifier	مصلوب کردن؛ چارمیخ کردن	krusifue
cru	خام	kru
vulgaire	خام	vulger
cruauté	بیداد؛ ظلم	kruote
croisière	سفر دریایی	krwazuer
se froisser	مچاله	se- frwase
croisade	غزا؛ جنگ مذهبی	krwazad
barricade	خرد کردن	barikad
béguin	خرد کردن	begen
croûte	پوست؛ پوسته	krut
béquille	زیربغل راه رفتن؛ چوب زیر بغل	bekiu
support	زیربغل راه رفتن؛ چوب زیر بغل	supor
pleur	گریه کردن	ploer
cri	گریه کردن	kri
cristal	بلور	kristal
de cristal	بلور	de- kristal
cristalliser	متبلور	kristalize
se cristalliser	متبلور	se- kristalize
renardeau	شبل	renardo
louveteau	شبل	luvto
Cuba	کوبا	kuba
cubain	کوبایی	kuben
Cubain	کوبایی	kuben
cube	مکعبی	kub
cubique	مکعبی	kubik
concombre	خیار؛ بالنک	konkonbr
diriger	نشانه	dirizhe
queue de billard	نشانه	keu de- biuar
culminer	منتهی	kulmine
secte	فرقه	sekt
cultiver	کشت کردن	kultive
culture	زرع؛ تهذیب	kultur
culturel	فرهنگی	kulturel
cultivé	بافرهنگ	kultive
cunéiforme	خط میخی	kuneiform
malin	ناقلا؛ مکار	malen
coupe	فنجان	kup
tasse	فنجان	tas
remède	علاج بخش؛ شفا بخش	remed
endiguer	جدول؛ طوقه	andige
restreindre	جدول؛ طوقه	restrendr
traitement	چاره؛ درمان	tretman
guérir	چاره؛ درمان	gerir
curiosité	کنجکاوی	kuruozite
curieux	کنجکاو	kurueu
frisé	فرفری	frize
bouclé	فرفری	bukle
devise	ارز	deviz
monnaie	ارز	mone
actuel	جاری؛ رایج	aktuel
courant	جاری؛ رایج	kuran
maintenant	فعلا؛ اکنون	mentnan
actuellement	فعلا؛ اکنون	aktuelman
malédiction	نفرین؛ لعنت	malediksuon
mauvais sort	نفرین؛ لعنت	move sor
écourter	کوتاه کردن؛ مختصر نمودن	ekurte
voil	پرده؛ حجاب	vwal
rideau	پرده؛ حجاب	rido
courbure	خمیدگی	kurbur
courbe	خم؛ منحنی	kurb
courbes	خم؛ منحنی	kurb
amortir	چنبره؛ مخده	amortir
point de rebroussement	نوک هلال؛ غره برج	pwen de- rebrusman
gardienne	متولی؛ سرایدار	garduen
détention	حضانت	detansuon
droit de douane	رسم؛ عادت	drwa de- duan
d'usage	مرسوم؛ عادتی	duzazh
habituel	مرسوم؛ عادتی	abituel
sécher	بریدن	seshe
joli	بامزه	zholi
découpage	برش	dekupazh
cyanure	سیانور	suanur
tour	دوچرخه سواری، چرخه	tur
cycle	دوچرخه سواری، چرخه	sikl
cylindre	سیلندر؛ استوانه	silendr
bonbonne	سیلندر؛ استوانه	bonbon
cylindrique	لولهای؛ استوانهای	silendrik
cynique	بدبین	sinik
kystique	پیشاب دانی	kistik
tsar	تزار	tsar
tzar	تزار	tsar
tchèque	زبان چکوسلواکی	chek
Tchèque	زبان چکوسلواکی	chek
papa	بابا	papa
poignard	خنجر؛ دشنه	pwanuar
quotidien	روزانه	kotiduen
journalier	روزانه	zhurnalue
délicat	لذیذ	delika
dépanneur	لبنیات	depanoer
alimentation générale	لبنیات	alimantasuon zheneral
barrage	سد	barazh
dégât	زیان؛ غرامت	dega
dommage	زیان؛ غرامت	domazh
négatif	آسیب‌زننده	negatif
nuisible	آسیب‌زننده	nuizibl
lie-de-vin	گلدار کردن	lide-ven
damas	گلدار کردن	dama
mince	اف؛ نفرین کردن	mens
mouiller	نمناک؛ نمدار	muue
humidifier	نمناک؛ نمدار	umidifue
danse	رقص، رقصیدن	dans
danser	رقص، رقصیدن	danse
danseur	رقصنده	dansoer
danseuse	رقصنده	danseuz
bellâtre	خوش تیپ؛ شیک پوش	belatr
risque	خطر	risk
danger	خطر	danzhe
dangereux	خطرناک	danzhreu
dangereuse	خطرناک	danzhreuz
pendre	آویز شده	pandr
pendouiller	آویز شده	panduue
feuilleté	دانمارکی	foeute
danois	دانمارکی	danwa
oser	جرئت کردن	oze
affronter	جرئت کردن	afronte
obscur	تاریک؛ تاریکی	obskur
sombre	تاریک؛ تاریکی	sonbr
noirceur	تاریکی	nwarsoer
sombreur	تاریکی	sonbroer
chérie	عزیز؛ دلبند	sheri
dard	مزراق	dar
trait	مزراق	tre
tableau de bord	داشبورد	tablo de- bor
fringant	زنده دل	frengan
données	داده‌ها	done
donnée	داده‌ها	done
base de données	پایگاه داده	baz de- done
datte	تاریخ، قرار ملاقات	dat
fille	دختر	fiy
Davis	دیویس	davi
aube	طلوع	ob
lever du soleil	طلوع	leve du- soleu
jour	روز	zhur
journée	روز	zhurne
point du jour	سپیده دم؛ تیغ سحر	pwen du- zhur
éblouir	خیره؛ مسحور	ebluir
diacre	شماس	duakr
diaconesse	شماس	duakones
mort	مرده	mor
morts	مرده	mor
échéance	مهلت	esheans
date butoir	مهلت	dat butwar
fatal	کشنده	fatal
létal	کشنده	letal
sourd	ناشنوا؛ اصم	sur
les sourds	ناشنوا؛ اصم	le- sur
surdité	ناشنوایی	surdite
traiter	معامله، سر و کار داشتن	trete
dealer	فروشنده	diloer
doyen	شیخ السفرا	dwauen
doyenne	شیخ السفرا	dwauen
cher	عزیز؛ عزیز (خطاب در نامه)	sher
décès	مرگ	dese
lit de mort	بستر مرگ	li de- mor
débat	بحث؛ جدال	deba
débauche	فسق؛ الواطی	debosh
décombres	آوار	dekonbr
débris	آوار	debri
débiteur	مدیون؛ بدهکار	debitoer
première	اولین حضور	premuer
dizaine	دهه	dizen
décennie	دهه	deseni
décadence	تنزل؛ آغاز ویرانی	dekadans
déchéance	فساد؛ فاسدکردن	desheans
décrépitude	فساد؛ فاسدکردن	dekrepitud
décédé	مرده؛ مرحوم	desede
défunt	مرده؛ مرحوم	defun
tromperie	فریب؛ گول	tronpri
fraude	فریب؛ گول	frod
trompeur	جلب؛ عیار	tronpoer
tricheur	جلب؛ عیار	trishoer
leurrer	فریفتن؛ رنگ کردن	loere
décembre	دسامبر	desanbr
décence	نجابت	desans
intègre	نجیب؛ باحیاء	entegr
substantiel	نجیب؛ باحیاء	substansuel
supercherie	فریب؛ نیرنگ	supersheri
illusoire	فریبنده؛ فریبا	iluzwar
décision	تصمیم	desizuon
prise de décision	تصمیم‌گیری	priz de- desizuon
décisif	قاطع	desizif
ferme	قاطع	ferm
jeu de cartes	عرشه	zheu de- kart
résolution	اعلامیه	rezolusuon
déclaration	اعلامیه	deklarasuon
expliquer	اظهارکردن؛ اعلان کردن	eksplike
déclarer	اظهارکردن؛ اعلان کردن	deklare
déclin	کاهش؛ تنزل	deklen
décliner	کاهش؛ تنزل	dekline
démontage	تجزیه	demontazh
décomposition	تجزیه	dekonpozisuon
décorer	آراستن؛ پیراستن	dekore
médaille	آرایش؛ تراز	medau
ornement	آرایش؛ تراز	orneman
decoreux	زینت دار	dekoreu
décorum	رفتار بجا	dekorom
réduire	نقص؛ تنزل	reduir
diminuer	نقص؛ تنزل	diminue
décret	وضع کردن؛ تصویب نامه	dekre
ordonnance	وضع کردن؛ تصویب نامه	ordonans
vouer	وفق کردن؛ اهداء کردن	vue
consacrer	وفق کردن؛ اهداء کردن	konsakre
dévoué	فداکار	devue
dédicace	فداکاری	dedikas
déduire	استدلال کردن	deduir
déductible	مالیات پذیر	deduktibl
déduction	کاهش؛ استنتاج	deduksuon
déductif	استدلالی	deduktif
profond	عمیق	profon
foncé	عمیق	fonse
approfondir	گود کردن؛ تعمیق کردن	aprofondir
profondément	عمیقا	profondeman
cerf	آهو؛ گوزن	serf
chevreuil	آهو؛ گوزن	shevroeu
diffamer	بدنام کردن؛ هتاکی کردن	difame
défaut	پیش‌فرض	defo
défaite	شکست؛ هزیمت	defet
défaire	شکست؛ هزیمت	defer
déserter	نقص	dezerte
apostasie	ارتداد	apostazi
défectueux	ناقص؛ معیوب	defektueu
défectif	ناقص؛ معیوب	defektif
défendre	دفاع کردن؛ مدافعه کردن	defandr
inculpé	دادخوانده؛ مدعی علیه	enkulpe
défendeur	دادخوانده؛ مدعی علیه	defandoer
défenseur	مدافع	defansoer
défensif	تدافعی	defansif
différer	دیر فرست	difere
défier	مبارز	defue
déficience	کمبود	defisuans
carence	کمبود	karans
insuffisant	ناقص؛ ناکارآ	ensufizan
déficit budgétaire	کسری	defisi buueter
déficit	کسری	defisi
déterminer	معنی کردن	determine
défini	موکد	defini
certain	موکد	serten
assurément	قطعاً	asureman
décidément	قطعاً	desideman
définition	تعریف	definisuon
déflexion	عوج	defleksuon
difforme	ناقصالخلقه؛ بدهیکل	diform
déformer	دشدیسگی؛ دشدیدگی	deforme
dégénérer	ناخلف	dezhenere
dégénérescence	فساد؛ انحطاط	dezheneresans
dégénération	فساد؛ انحطاط	dezhenerasuon
débauché	منحط	deboshe
libertin	منحط	liberten
diplôme	درجه	diplom
degré	درجه	degre
déshydrater	وابشت کردن؛ بیآب کردن	dezidrate
abattu	افسرده؛ پژمرده	abatu
déprimé	افسرده؛ پژمرده	deprime
délai	تاخیر؛ درنگ	dele
retard	تاخیر؛ درنگ	retar
délégué	نماینده	delege
déléguée	نماینده	delege
délégation	هیئت	delegasuon
Delhi	دهلی	deli
concerté	عمدی؛ تعمدی	konserte
délibéré	عمدی؛ تعمدی	delibere
délibérément	تعمدا	delibereman
exprès	تعمدا	ekspre
lenteur	شور؛ تامل	lantoer
délicatesse	لطایف؛ ظریفی	delikates
gourmandise	لطایف؛ ظریفی	gurmandiz
délicatement	ظریفانه	delikatman
goutu	خوشمزه	gutu
gouteux	خوشمزه	guteu
joie	میل؛ حظ	zhwa
délice	میل؛ حظ	delis
délicieux	دلپذیر؛ طیب	delisueu
delirieux	هذیانی؛ سرسامی	delirueu
délire	هذیان؛ سرسام	delir
livrer	رساندن؛ ایراد کردن	livre
délivrance	رهیی	delivrans
Christ	رساننده؛ رهان	krist
livreur	رساننده؛ رهان	livroer
parturition	زه؛ تحویل	parturisuon
déluge universel	طوفان ایجاد کردن	deluzh universel
illusion	فریفتگی؛ کوراب	iluzuon
demande	طلب؛ تقاضا	demand
exige	طلب؛ تقاضا	egzizh
rabaisser	رفتار کردن	rabese
démocratie	دموکراسی	demokrasi
démocrate	دمکرات؛ دمکراتی	demokrat
démocratique	دموکراتیک	demokratik
démolir	ویران	demolir
diable	دیو	duabl
monstre	دیو	monstr
demonstrable	اثباتی	demonstrabl
démontrer	راهپیمایی کردن؛ تظاهرات کردن	demontre
manifestation	تظاهرات، نمایش	manifestasuon
démonstration	تظاهرات، نمایش	demonstrasuon
manifestant	حالیکننده؛ نشان دهنده	manifestan
manifestante	حالیکننده؛ نشان دهنده	manifestant
antre	لانه؛ آشیانه	antr
négation	انکار	negasuon
dénégation	انکار	denegasuon
dénomination	تسمیه؛ طبقه بندی	denominasuon
dénoter	علامت بودن؛ علامت گذاردن	denote
marquer	علامت بودن؛ علامت گذاردن	marke
denouement	نتیجه عمل؛ پایان نمایش	denuman
dénoncer	محکوم کردن	denonse
balancer	محکوم کردن	balanse
sot	متراکم	so
obtus	متراکم	obtu
dentaire	دندانی	danter
dental	دندانی	dantal
dentiste	دندانپزشک	dantist
accroc	دندان بندی؛ ساختمان دندانها	akro
cabossure	دندان بندی؛ ساختمان دندانها	kabosur
dénudé	محروم	denude
nier	نفی کردن؛ تکذیب کردن	nue
dénier	نفی کردن؛ تکذیب کردن	denue
déodorant	بوزدا	deodoran
partir	حرکت کردن	partir
dévier	حرکت کردن	devue
ministère	دپارتمان	minister
département	دپارتمان	departeman
déviation	عزیمت؛ هجرت	devuasuon
dépendre	بستگی داشتن	depandr
décrire	به تصویر کشیدن	dekrir
représenter	به تصویر کشیدن	reprezante
pitoyable	زار	pitwauabl
lamentable	زار	lamantabl
déployer	مستقر کردن	deplwaue
deployment	استقرار	deplwam
déposer	خلع کردن؛ عزل کردن	depoze
interroger	خلع کردن؛ عزل کردن	enterozhe
dépôt	رسوب، واریز کردن؛ ودیعه	depo
gisement	رسوب، واریز کردن؛ ودیعه	zhizman
destitution	خلع؛ عزل	destitusuon
entrepôt	بازخانه؛ انبارگاه	antrepo
désapprouver de	قبیح دانستن	dezapruve de-
dépréciation	ناچیز شماری	depresuasuon
décourager	افسردن؛ دلسرد شدن	dekurazhe
basse pression	افسردگی، رکود	bas presuon
dépression	افسردگی، رکود	depresuon
privation	محرومیت؛ انعزال	privasuon
dénuer	محروم کردن	denue
priver	محروم کردن	prive
profondeur	عمق؛ ژرف	profondoer
adjoint	معاون	auwen
suppléant	معاون	suplean
bafouer	بکسی خندیدن	bafue
railler	بکسی خندیدن	raue
dérision	سخریه؛ سخره	derizuon
dérivée	فرعی؛ مشتق	derive
dériver	مشتق شدن	derive
cutané	پوستی؛ جلدی	kutane
épidermique	پوستی؛ جلدی	epidermik
descendre	پایین آمدن	desandr
descendant	اعقاب	desandan
origine	نزول	orizhin
descendance	نزول	desandans
signalement	توصیف	sinualman
description	توصیف	deskripsuon
descriptif	وصفی؛ تعریفی	deskriptif
profanation	هتک حرمت	profanasuon
mériter	سزیدن؛ لایق کردن	merite
plan	طراحی، طراحی کردن	plan
conception	طراحی، طراحی کردن	konsepsuon
indiquer	تعیین کردن	endike
styliste	طراح	stilist
designer	طراح	dezinue
désirabilité	مطلوبیت؛ دلخواهی	dezirabilite
souhaitable	مطلوب	suetabl
désirable	مطلوب	dezirabl
désir	میل؛ هوس	dezir
désirer	میل؛ هوس	dezire
désirant	آرزومندانه؛ راقب بودن	deziran
bureau	میز تحریر	buro
pupitre	میز تحریر	pupitr
ravager	بی جمعیت	ravazhe
désoler	بی جمعیت	dezole
desolation	خراب	dezolasuon
désespoir	ناامید؛ یاس	dezespwar
désespérer	ناامید؛ یاس	dezespere
désespéré	نومید؛ ناامید	dezespere
