Freiheitsdelikt	اجبار؛ عنف	fraihaitsdelikt
Koexist	همزیستی کردن	koeksist
Koexistenz	همزیستی؛ همزیگری	koeksistents
Kaffee	قهوه	kaffee
Sarg	تابوت	tsark
Überzeugungskraft	قدرت عقیده	uebertsoygungskraft
Kognition	ادراک	kognition
kognitiv	شناختی	kognitiv
koherent	منسجم	koherent
Spule	بوبین	shpule
Spirale	بوبین	shpirale
Münze	سکه؛ سکه زدن	muentse
münzen	سکه؛ سکه زدن	muentsen
Münzprägung	مسکوکات؛ ابداع واژه	muentspregunk
Prägen von Münzen	مسکوکات؛ ابداع واژه	pregen von muentsen
sich überschneiden	مصادف بودن	tsih uebershnaiden
Zusammentreffen von Umständen	تصادف	tsusammentreffen von umstenden
Zufall	تصادف	tsufall
kalt	سرد، سرما	kalt
Erkältung	سرد، سرما	erkeltunk
Kühle	برودت؛ سردی	kuehle
zusammenarbeiten	همکاری کردن	tsusammenarbaiten
Zusammenarbeit	همکاری	tsusammenarbait
Mitarbeit	همکاری	mitarbait
zusammenbrechen	هوار؛ فروریختگی	tsusammenbrehen
Kragen	یقه؛ طوق	kragen
Kollege	همکار	kollege
Arbeitskollege	همکار	arbaitskollege
sammeln	جمع آوری کردن	tsammeln
Sammlung	مجموعه؛ وصول	tsammlunk
kollektiv	جمعی	kollektiv
gemeinsam	جمعی	gemainsam
Sammler	گردآورنده	tsammler
Hochschule	کالج	hokhshule
kollegial	دانشکدهای	kollegial
Hochschul-	دانشکدهای	hokhshul-
zusammenstoßen	خوردن؛ برخورد کردن	tsusammenstossen
kollidieren	خوردن؛ برخورد کردن	kollidiren
Kollision	برخورد	kollision
Colon	دونقطه؛ نشان دونقطه	kolon
Oberst	سرهنگ	oberst
Coloni	استعماری	koloni
Kolonisation	استعمار	kolonisation
Kolonie	کلونی	koloni
Farbe	رنگ؛ فام	farbe
Colorado	کلرادو	kolorado
Coloured	رنگی؛ چرده	koloured
Färbung	ملون؛ تلوین	ferbunk
Farbgebung	ملون؛ تلوین	farbgebunk
farbig machen	رنگ	farbik makhen
Hengstfohlen	شخص ناآزموده؛ نوعی طپانچه	hengstfohlen
männliches Fohlen	شخص ناآزموده؛ نوعی طپانچه	mennlihes fohlen
Columbia	کلمبیا	kolumbia
Spalte	ستون	shpalte
Zeitungsspalte	ستون	tsaitungsspalte
Kolumnist	ستون‌نویس	kolumnist
Koma	اغماء؛ بیهشی	koma
Kamm	شانه؛ شانه کردن	kamm
kämmen	شانه؛ شانه کردن	kemmen
bekämpfen	مبارزه، مبارزه کردن	bekempfen
Kombattant	رزمنده	kombattant
Kombination	ترکیب؛ اختلاط	kombination
verbinden	آمیختن؛ ادغام	verbinden
kommen	آمدن	kommen
Komödie	کمدی	komoedi
Komet	ذوذنب؛ ستاره دنباله دار	komet
beruhigen	راحتی؛ آسایش	beruhigen
besänftigen	راحتی؛ آسایش	besenftigen
bequem	راحت	bekvem
Komma	ویرگول؛ واوک	komma
Befehl	فرمان؛ دستور دادن	befehl
Kommando	فرمان؛ دستور دادن	kommando
anfangen	آغاز کردن	anfangen
Empfehlen	سفارش؛ تقریظ	empfehlen
erklären	نظر، نظر دادن	erkleren
Kommentar	نظر، نظر دادن	kommentar
Beobachter	مفسر	beobakhter
Beobachterin	مفسر	beobakhterin
kaufmännisch	تجارتی	kaufmennish
Kommission	کمیسیون؛ کارمزد	kommission
Provision	کمیسیون؛ کارمزد	provision
Mitglied der Kommission	کمیسر	mitglid der kommission
widmen	مرتکب شدن؛ سر سپردن	vidmen
investieren	مرتکب شدن؛ سر سپردن	investiren
Verpflichtung	سرسپردگی	verpflihtunk
Ausschuss	کمیته؛ کمیسیون	ausshuss
Ware	کالا	vare
häufig	رایج، مشترک	hoyfik
Land	مشترک المنافع	land
Staat	مشترک المنافع	shtaat
Kommotion	جنجال؛ هیاهو	kommotion
Kommune	اشتراکی	kommune
mitteilen	ارتباط برقرار کردن	mittailen
Mitteilung	مکاتبه؛ ابلاغ	mittailunk
Nachrichtenverbindung	مکاتبه؛ ابلاغ	nakhrihtenverbindunk
Communio	صمیمیت وهمدلی	kommunio
Kommunismus	کمونیسم؛ مسلک اشتراکی	kommunismus
Kommunist	کمونیست	kommunist
Gemeinschaft	جامعه	gemainshaft
Allgemeinheit	جامعه	allgemainhait
kompakt	فشرده؛ فشرده کردن	kompakt
Gefährte	همدم	gefehrte
vergleichbar	قابل مقایسه	verglaihbar
vergleichsweise	مقایسه‌ای	verglaihsvaise
verhältnismäßig	مقایسه‌ای	verheltnismessik
vergleichen	مقایسه کردن	verglaihen
Vergleich	قیاس؛ مقایسه	verglaih
Kompartiment	کوپه	kompartiment
Kompass	حیطه؛ پرگار	kompass
Mitleid	شفقت	mitlaid
erbarmen	شفیق؛ دلسوز	erbarmen
vereinbar	سازگار	verainbar
verträglich	سازگار	vertreglih
Landsmann	هم وطن	landsmann
Landsmännin	هم وطن	landsmennin
nötigen	مجبور کردن	noetigen
zwingend	قانع‌کننده	tsvingend
fesselnd	قانع‌کننده	fesselnd
entschädigen	جبران کردن	enhedigen
kompensieren	جبران کردن	kompensiren
Ausgleichszahlung	جبران	ausglaihstsahlunk
Entschädigung	جبران	enhedigunk
ausgleichend	جبرانی	ausglaihend
im Wettbewerb stehen	رقابت کردن	im vettbeverb shtehen
Befähigung	صلاحیت	befehigunk
Befugnis	صلاحیت	befugnis
Kompetent	صالح	kompetent
zuständig	صالح	tsustendik
Konkurrenz	رقابت	konkurrents
wettbewerbsfähig	رقابتی؛ قابل رقابت	vettbeverbsfehik
Mitbewerber	رقیب؛ هم چشم	mitbeverber
Zusammenstellung	تدوین؛ همگردانی	tsusammenstellunk
Erfassung	تدوین؛ همگردانی	erfassunk
zusammenstellen	گردآوری کردن	tsusammenstellen
Selbstgefälligkeit	خود خوشنودی	tselbstgefelligkait
Selbstzufriedenheit	خود خوشنودی	tselbstsufridenhait
komplakent	خود خوشنود؛ عشرت طلب	komplakent
sich beklagen	شکایت کردن	tsih beklagen
Klage	گله؛ شکوه	klage
komplementär	مکمل؛ متممی	komplementer
ergänzend	مکمل؛ متممی	ergentsend
vollständig	کامل، تکمیل کردن	vollstendik
abschließen	کامل، تکمیل کردن	abshlissen
Vervollständigung	تکمیل	vervollstendigunk
Komplex	عقده؛ مجتمع	kompleks
Teint	بشره	taint
Gesichtsfarbe	بشره	gesihtsfarbe
Komplexität	پیچیدگی	kompleksitet
Einhaltung. Erfüllung	انطباق	ainhaltung. erfuellunk
kompliziert machen	مشکل کردن؛ بغرنج کردن	komplitsirt makhen
komplizieren	مشکل کردن؛ بغرنج کردن	komplitsiren
Komplikation	پیچیدگی	komplikation
kompliment	تعارف	kompliment
komplimentär	تعارفی؛ تعارف آمیز	komplimenter
Comps	تبعیت کردن	komps
Einzelteil	مولفه	aintseltail
Komponente	مولفه	komponente
zusammensetzen	ساختن	tsusammensetsen
komponieren	ساختن	komponiren
Komponist	آهنگساز	komponist
Komposition	ترکیب، قطعه موسیقی	komposition
kombinieren	ترکیب	kombiniren
wahrnehmen	درک نمودن	vahrnehmen
umfassen	درک نمودن	umfassen
komprehensibel	قابل درک	komprehensibel
Komprehension	درک؛ فهم	komprehension
komprehensiv	جامع	komprehensiv
umfassend	جامع	umfassend
komprimieren	کمپرس؛ متراکمکردن	komprimiren
Kompression	تراکم؛ فشردگی	kompression
beinhalten	شامل بودن	bainhalten
Kompromiss	مصالحه	kompromiss
Kompromiss schließen	مصالحه	kompromiss shlissen
berechnen	محاسبه کردن	berehnen
errechnen	محاسبه کردن	errehnen
Computer	کامپیوتر	komputer
Rechner	کامپیوتر	rehner
Konkav	مقعر	konkav
verheimlichen	پنهان کردن	verhaimlihen
verschweigen	پنهان کردن	vershvaigen
Verheimlichung	خفیه؛ نهفتگی	verhaimlihunk
Verschweigen	خفیه؛ نهفتگی	vershvaigen
einräumen	اعتراف کردن	ainroymen
zugestehen	اعتراف کردن	tsugestehen
Concetto	نخوت؛ خود بینی	kontsetto
konzeivabel	قابل تصور	kontsaivabel
konzeiv	تصور کردن	kontsaiv
konzentrieren	تغلیظ کردن	kontsentriren
Konzentrizität	هم مرکز؛ متحد المرکز	kontsentritsitet
Begriff	مفهوم	begriff
Konzeption	مفهوم	kontseption
begrifflich	ادراکی؛ تعقلی	begrifflih
konzeptionell	ادراکی؛ تعقلی	kontseptionell
betreffen	پروا؛ مربوط بودن	betreffen
Konzert	کنسرت	kontsert
Konzession	امتیاز	kontsession
Erlaubnis	امتیاز	erlaubnis
Schlichtung	استمالت	shlihtunk
schlichten	آشتی کننده؛ استمالت پذیر	shlihten
prägnant	لب گو؛ فشرده ومختصر	pregnant
folgern	منعقد کردن؛ استنتاج کردن	folgern
Schluß	عاقبت؛ خاتمه	shluss
Ergebnis	عاقبت؛ خاتمه	ergebnis
beweiskräftig	مسکت؛ اختتامی	bevaiskreftik
übereinstimmen	سازگاری؛ همدلی	ueberainstimmen
Wartehalle	محل اجتماع؛ محل ملاقات	vartehalle
Beton	بتن، واقعی	beton
zusammentreffen	دمساز شدن	tsusammentreffen
Konkussion	ضربت سخت	konkussion
verdammen	محکوم کردن	verdammen
Verdammen	محکومیت	verdammen
Kondensation	تراکم؛ تغلیظ	kondensation
kurz fassen	متراکم؛ غلیظ	kurts fassen
sich herablassen	تواضع کردن	tsih herablassen
herablassend	نوازش کننده	herablassend
Zustand	وضعیت	tsustand
Bedingung	وضعیت	bedingunk
konditional	مشروط؛ شرطی	konditional
Kondolenz	عزا؛ تعزیت	kondolents
Leitfähigkeit	رسانائی؛ قابلیت هدایت	laitfehigkait
Dirigent	هادی؛ رسانا	dirigent
Schaffner	هادی؛ رسانا	shaffner
Kegel	مخروط؛ میوه کاج	kegel
Konditor	شیرینی فروش؛ شکر ریز	konditor
Süßwarenhersteller	شیرینی فروش؛ شکر ریز	tsuessvarenhersteller
verschwörung	هم پیمانی	vershvoerunk
Verbündeter	موتلف	verbuendeter
verbündet	موتلف	verbuendet
Staatenbund	اتحادیه؛ هم پیمانی	shtaatenbund
übertragen	اعطا کردن، مشورت کردن	uebertragen
Besprechung	کنفرانس	besprehunk
gestehen	اعتراف کردن	gestehen
Konfession	اعتراف	konfession
Vertrauensperson	همراز؛ سرنگهدار	vertrauensperson
Vertrauen	اطمینان؛ اعتماد	vertrauen
zuversichtlich	دلگرم	tsuversihtlih
vertraulich	به‌طور محرمانه	vertraulih
Konfiguration	پیکربندی	konfiguration
beschränken	محبوس کردن	beshrenken
Beschränken	توقیف؛ زندان بودن	beshrenken
konfiszieren	ضبط کردن؛ مسدود کردن	konfistsiren
Beschlagnahme	ضبط	beshlagnahme
Feuersbrunst	آتش سوزی	foyersbrunst
Brand	آتش سوزی	brand
Konflikt	نبرد؛ تضاد	konflikt
Zusammenfluss	تلاقی؛ همریختنگاه	tsusammenfluss
konfluent	متلاقی؛ همریز	konfluent
gleichlauten	مطابق کردن؛ تطبیق کردن	glaihlauten
verwirrt	نفرین شده؛ لعنت شده	vervirrt
verdammt	نفرین شده؛ لعنت شده	verdammt
gegenüberstehen	روبرو شدن	gegenueberstehen
gegenüberstellen	روبرو شدن	gegenueberstellen
Gegenüberstellung	رویارویی	gegenueberstellunk
verwechseln	گیج کردن؛ مختل کردن	vervehseln
Verwechslung	سردرگمی	vervehslunk
geronnen	منجمد	geronnen
erstarrt	منجمد	erstarrt
passend	همخو؛ هم مشرب	passend
angeboren	ارثی؛ مادرزاد	angeboren
kongenital	ارثی؛ مادرزاد	kongenital
Stau	احتقان	shtau
gratulieren	تبریک گفتن	gratuliren
Glückwunsch	تهنیت؛ تبریک	gluekvunsh
Kongregation	جماعت	kongregation
Kongreß	کنگره؛ مجلس	kongress
Zusammenkunft	کنگره؛ مجلس	tsusammenkunft
Kongress-	کنگره‌ای	kongress-
Verbindung	تلاقی؛ مقارنت	verbindunk
heraufbeschwören	افسونکردن؛ جادو کردن	heraufbeshvoeren
zaubern	افسونکردن؛ جادو کردن	tsaubern
verbunden	متصل	verbunden
Connecticut	کانکتیکت	konnektikut
Anschluss	پیوند؛ اتصال	anshluss
stillschweigende Duldung	اغماض؛ غمض	shtillshvaigende duldunk
erobern	فتح کردن	erobern
Eroberer	غالب؛ فاتح	eroberer
Verführung	تسخیر	verfuehrunk
Gewissen	وجدان	gevissen
bewusst	بهوش؛ واقف	bevusst
Wehrpflicht	سربازگیری	vehrpfliht
konsekutiv	متوالی	konsekutiv
Konsens	اجماع	konsens
Einvernehmen	اجماع	ainvernehmen
Folge	موجب؛ عاقبت	folge
konsequent	نتیجه بخش؛ بر آیند	konsekvent
folgenschwer	پربرآیند؛ نتیجهای	folgenshver
daraus folgend	پربرآیند؛ نتیجهای	daraus folgend
folglich	در نتیجه	folglih
Konservation	حفاظت	konservation
konservativ	مرتجع؛ محافظه کار	konservativ
bewahren	حفاظت کردن	bevahren
konservieren	حفاظت کردن	konserviren
erwägen	در نظر گرفتن	ervegen
beträchtlich	قابل توجه	betrehtlih
wesentlich	به میزان قابل توجهی	vesentlih
rücksichtsvoll	محتاط؛ باملاحظه	rueksihtsvoll
Überlegung	توجه؛ ملاحظه	ueberlegunk
Konsist	یکپارچهبودن؛ تشکیل دادن	konsist
Konsistenz	درجه غلظت	konsistents
Bestand	درجه غلظت	bestand
Stetigkeit	سازگاری	shtetigkait
Folgerichtigkeit	سازگاری	folgerihtigkait
systematisch	به طور مداوم	systematish
Trost	دلداری	trost
Konsole	پیشانه؛ میزفرمان	konsole
konsolidieren	تحکیم کردن	konsolidiren
Integration	تحکیم؛ تشیید	integration
Konsonant	بیواکه؛ همخوان	konsonant
Konsortium	کنسرسیوم	konsortium
Verschwörung	توطئه	vershvoerunk
Konspiration	توطئه	konspiration
Konstanz	استواری؛ ثبات	konstants
konstant	ثابت؛ دایم	konstant
Konsternation	بهت وحیرت	konsternation
verstopft	یبس؛ مقوبض	verstopft
Obstipation	یبوست	obstipation
Wahlkreis	حوزه انتخابیه	vahlkrais
Wählerschaft	حوزه انتخابیه	vehlershaft
ausmachen	تشکیل دادن	ausmakhen
bezeichnen	تشکیل دادن	betsaihnen
Verfassung	قانون اساسی	verfassunk
Zwang	محدودیت	tsvank
Konstriktion	تنگی؛ تنگ شدگی	konstriktion
Errichtung	سازندگی؛ ساخت و ساز	errihtunk
Konstruktion	سازندگی؛ ساخت و ساز	konstruktion
konstruktiv	سازنده	konstruktiv
Konsul	کنسول	konsul
befragen	مشورت کردن	befragen
konsultieren	مشورت کردن	konsultiren
Berater	مشاور	berater
Beratung	مشاوره	beratunk
verbrauchen	مورد مصرف	verbrauhen
konsumieren	مورد مصرف	konsumiren
Verbraucher	مصرف کننده؛ مسرف کننده	verbrauher
Konsument	مصرف کننده؛ مسرف کننده	konsument
vollendet	بوصال رسیدن	vollendet
vollziehen	بوصال رسیدن	volltsihen
Verbrauch	مصرف	verbrauh
Konsum	مصرف	konsum
Kontakt	ارتباط؛ تماس	kontakt
Ansteckung	واگیر؛ هم گیری	anstekunk
kontagiös	مسری؛ واگیردار	kontagioes
Ansteckungsfähigkeit	واگیری	anstekungsfehigkait
enthalten	حاوی بودن	entalten
verunreinigt	فاسد؛ آلوده	verunrainigt
kontaminiert	فاسد؛ آلوده	kontaminirt
Kontamination	آلودگی؛ آلایش	kontamination
überlegen	تامل کردن	ueberlegen
Kontemplation	غور	kontemplation
kontemplativ	معقول؛ تفکری	kontemplativ
kontemporär	همزمان؛ معاصر	kontemporer
Missachtung	تحقیر	missakhtunk
verachten	تحقیر	verakhten
kontemptuös	قابل تحقیر	kontemptuoes
streiten	رقابت کردن	shtraiten
Streiter	رقیب	shtraiter
zufrieden	راضی	tsufriden
Zufriedenheit	خرسندی	tsufridenhait
anfechten	مسابقه؛ منازعه کردن	anfehten
bestreiten	مسابقه؛ منازعه کردن	bestraiten
ConTeXt	زمینه	kontekst
Kontext	زمینه	kontekst
Kontinent	قاره	kontinent
Continental	بری؛ اقلیمی	kontinental
sich dauernd wiederholend	مدام؛ مداوم	tsih dauernd viderholend
Fortdauer	ادامه؛ دنباله	fortdauer
Fortsetzung	ادامه؛ دنباله	fortsetsunk
fortsetzen	ادامه دادن	fortsetsen
Kontinuität	پیوستگی؛ تسلسل	kontinuitet
fortlaufend	پیاپی؛ لاینقطع	fortlaufend
ununterbrochen	پیاپی؛ لاینقطع	ununterbrokhen
Höhenlinie	حدفاصل؛ محیط مرئی	hoehenlini
Kontrabande	اجناس قاچاق	kontrabande
einen Vertrag schließen	پیمان؛ مقاطعه	ainen vertrak shlissen
Vertrag	پیمان؛ مقاطعه	vertrak
Schrumpfung	گرفتگی؛ انقباض	shrumpfunk
Kontraktor	پیمانکار	kontraktor
Unternehmer	پیمانکار	unternehmer
vertraglich	پیمانی؛ عهدی	vertraglih
widersprechen	تناقض داشتن؛ خلاف گفتن	vidersprehen
Kontradiktion	تناقض	kontradiktion
entgegengesetzt	برعکس	entgegengesetst
Gegenteil	برعکس	gegentail
Gegensatz	تباین؛ مباینت	gegensats
beitragen	هم بخشی کردن؛ همکاری و کمک کردن	baitragen
Beitrag	کمک؛ اعانه	baitrak
Beitragszahler	مشارکت‌کننده	baitragstsahler
Apparat	تمهید	apparat
Gadget	تمهید	gadget
Kontrolle	کنترل، کنترل کردن	kontrolle
kontrollieren	کنترل، کنترل کردن	kontrolliren
Kontrolleur	ممیز؛ بازبین	kontrolloyr
strittig	بحث‌برانگیز	shtrittik
konvaleskent	بهگرا	konvaleskent
zusammenkommen	هم آیش کردن؛ دورهم جمع شدن	tsusammenkommen
sich versammeln	هم آیش کردن؛ دورهم جمع شدن	tsih versammeln
Annehmlichkeit	راحتی	annehmlihkait
geeignet	بی دغدغه	geaignet
Konvent	دیر؛ صومعه	konvent
Abkommen	کنوانسیون	abkommen
konventionell	متعارف	konventionell
konvergieren	متقارب شدن؛ همگرا بودن	konvergiren
Unterhaltung	مکالمه	unterhaltunk
reden	محاوره کردن	reden
Converse	بالعکس	konverse
Umwandlung	تبدیل	umvandlunk
Umrechnung	تبدیل	umrehnunk
konvertieren	نقد کردن	konvertiren
umwandeln	نقد کردن	umvandeln
konvertierbar	قابل تسعیر	konvertirbar
umwandelbar	قابل تسعیر	umvandelbar
Konvex	محدب؛ محذب	konveks
abtreten	منتقل کردن	abtreten
befördern	منتقل کردن	befoerdern
Gefangener	محکوم کردن	gefangener
Überzeugung	محکومیت	uebertsoygunk
überzeugen	متقاعد کردن؛ قانع کردن	uebertsoygen
Konvolut	بهم تابیده	konvolut
Geleitzug	کاروان	gelaitsuk
Konvulsion	تشنج؛ اختلاج	konvulsion
konvulsiv	متشنج؛ تشنجی	konvulsiv
Koch	آشپز؛ آشپزی کردن	kokh
Köchin	آشپز؛ آشپزی کردن	koehin
Kochen	آشپزی	kokhen
kühlen	خنک، باحال	kuehlen
Abkühlung	خنک کننده؛ خنک سازی	abkuehlunk
Abkühlen	خنکی؛ خون سردی	abkuehlen
kooperieren	همکاری کردن	kooperiren
genossenschaftlich	تعاونی	genossenshaftlih
Genossenschaft	تعاونی	genossenshaft
koordinieren	هماهنگ کردن	koordiniren
Koordinierung	هماهنگی	koordinirunk
Koordinator	هماهنگ‌کننده	koordinator
festnehmen	پلیس	festnehmen
Pluviale	کنار آمدن	pluviale
Kupfer	مس	kupfer
abschreiben	کپی، کپی کردن	abshraiben
Abschrift	کپی، کپی کردن	abshrift
Urheberrecht	حق چاپ	urheberreht
Koralle	مرجان؛ بسد	koralle
Strick	طناب؛ سیم	shtrik
herzlich	قلبی؛ مقوی	hertslih
Substanz	سلف	tsubstants
Korken	سربطری؛ چوب پنبه	korken
Kork	سربطری؛ چوب پنبه	kork
Korn	ذرت؛ غله	korn
Mais	ذرت؛ غله	mais
Ecke	گوشه	eke
Korollar	نتیجه فرعی	korollar
Coron	اکیلی	koron
Coroner	پزشک قانونی	koroner
Rangkrone	نیم تاج	rangkrone
Korporal	جسمی؛ سرجوخه	korporal
soviel wie AG	شرکت	tsovil vi ak
GmbH	شرکت	gmbh
Korps	سپاه	korps
Kadaver	لاشه؛ مردار	kadaver
richtig	صحیح، اصلاح کردن	rihtik
verbessern	صحیح، اصلاح کردن	verbessern
Korrektur	اصلاح	korrektur
in richtiger Weise	به درستی	in rihtiger vaise
korrelieren	همبستگی داشتن	korreliren
Gegenstück	همبستگی داشتن	gegenstuek
Korrelation	همبستگی	korrelation
Wechselbeziehung	همبستگی	vehselbetsihunk
korrespondieren	مطابقت داشتن	korrespondiren
entsprechen	مطابقت داشتن	entsprehen
Briefverkehr	مکاتبات	brifverkehr
Korrespondenz	مکاتبات	korrespondents
Korrespondent	خبرنگار	korrespondent
Korridor	راهرو	korridor
Corros	خورنده؛ اکال	korros
bestechlich	فاسد	bestehlih
verdorben	فاسد	verdorben
Korruption	فساد	korruption
Korsett	شکم بند	korsett
Kosak	قزاق	kosak
Kosten	هزینه، هزینه داشتن	kosten
kosten	هزینه، هزینه داشتن	kosten
Koster	سبزی فروش	koster
kostspielig	پرهزینه	kostspilik
kostümieren	جامه؛ لباس محلی	kostuemiren
Kostüm	جامه؛ لباس محلی	kostuem
gemütlich	گرم ونرم	gemuetlih
teewärmer	گرم ونرم	teevermer
Häuschen	کلبه	hoyshen
Hütte	کلبه	huette
Baumwolle	پنبه؛ کتانی	baumvolle
Sofa	مبل	tsofa
Couch	مبل	koukh
husten	سرفه؛ سرفه کردن	husten
könnte	می‌توانست (فعل کمکی)	koennte
könnten	می‌توانست (فعل کمکی)	koennten
Ratsherr	عضو شورا	ratsherr
Counsell	مشاوره	kounsell
Rechtsanwältin	مشاور	rehtsanveltin
zählen	شمردن	tsehlen
lassen	لقا	lassen
Bankschalter	مقابله کردن (با استدلال)؛ پیشخوان	bankshalter
Schalter	مقابله کردن (با استدلال)؛ پیشخوان	shalter
unterminieren	خنثی کردن؛ خنثی نمودن	unterminiren
sabotieren	خنثی کردن؛ خنثی نمودن	tsabotiren
Gegenangriff	حمله متقابل کردن	gegenangriff
Gräfin	کنتس؛ همسر کنت	grefin
Landschaft	ییلاقات؛ بیرون شهر	lanyaft
ländliche Gegend	ییلاقات؛ بیرون شهر	lendlihe gegend
Coup	کودتا	koup
Putsch	کودتا	pukh
Ehepaar	زوج، چند	ehepaar
Gutschein	کوپن	gukhain
mutig	دلاور؛ شجاع	mutik
Eilbote	پیک؛ حملهدار	ailbote
Kurs	دوره، البته	kurs
Gericht	دادگاه؛ دربار	geriht
Hof	دادگاه؛ دربار	hof
kourteös	مبادی آداب	kourteoes
Höflichkeit	ادب	hoeflihkait
Gerichtsgebäude	کاخ دادگستری	gerihtsgeboyde
Balz	نظر بازی	balts
Cousine	پسرعمو/عمه/دایی/خاله، دخترعمو/عمه/دایی/خاله	kousine
Vetter	پسرعمو/عمه/دایی/خاله، دخترعمو/عمه/دایی/خاله	vetter
Zusage	میثاق بستن	tsusage
Pakt	میثاق بستن	pakt
Decke	پوشاندن، پوشش	deke
Einband	پوشاندن، پوشش	ainband
Anwendungsbereich	پوشش	anvendungsberaih
Rahmen	پوشش	rahmen
verdeckt	پوشپر	verdekt
Kuh	گاو	kuh
Feigling	ترسو؛ ضعیفالنفس	faiglink
Feigheit	بیدلی؛ نامردی	faighait
in feiger Weise	بی حمیت	in faiger vaise
Cowboy	گاوچران	kovboy
Kuhhirte	گاوچران	kuhhirte
Krabben	خرچنگ	krabben
Wiege	گهواره؛ مهد	vige
Fahrzeug	ساختن؛ مهارت، صنایع دستی	fahrtsoyk
Schiff	ساختن؛ مهارت، صنایع دستی	shiff
Facharbeiter	صنعت گر؛ پیشه ور	fakharbaiter
Handwerker	صنعت گر؛ پیشه ور	handverker
handwerkliches Können	صنعت گری	handverklihes koennen
gerissen	موذی؛ هفت خط	gerissen
schlau	موذی؛ هفت خط	shlau
Krampf	چنگوک؛ چنگه	krampf
Kran	کلنگ؛ جرثقیل	kran
kranial	جمجمه ای	kranial
Kurbel	محوردار؛ میل لنگ	kurbel
abstürzen	سقوط؛ برخورد کردن	abstuertsen
Lattenverschlag	صندوقه؛ درجعبه گذاردن	lattenvershlak
Krater	دهانه آتش فشان	krater
kriechen	خزیدن	krihen
krabbeln	خزیدن	krabbeln
verrückt	دیوانه	verruekt
Knarren	غژغژ کردن	knarren
Quietschen	غژغژ کردن	kvihen
Creme	خامه، کرم	kreme
Hautcreme	خامه، کرم	hautkreme
zerknittern	تاه؛ تاه کردن	tserknittern
Falte	تاه؛ تاه کردن	falte
erschaffen	خلق کردن	ershaffen
erstellen	خلق کردن	erstellen
Kreation	ایجاد؛ خلق	kreation
Schöpfung	ایجاد؛ خلق	shoepfunk
kreativ	خلاق	kreativ
Kreativität	خلاقیت	kreativitet
Schöpfer	خالق	shoepfer
Herr	خالق	herr
Geschöpf	خلق؛ موجود	geshoepf
Glaubwürdigkeit	اعتبار	glaubvuerdigkait
kredibel	معتبر	kredibel
Kredit	اعتبار	kredit
Gläubiger	بستانکار؛ وامخواه	gloybiger
Glaubensbekenntnis	کیش	glaubensbekenntnis
Mondsichel	هلال؛ هلالی	mondsihel
Mannschaft	خدمه	mannshaft
Krippe	گهواره؛ دزدی ادبی	krippe
Cricket	جیر جیرک	kriket
Kricket	جیر جیرک	kriket
Verbrechen	جرم	verbrehen
Verbrecher	جنایتکار	verbreher
verbrecherisch	جنایتکار	verbreherish
purpurn	جگری؛ لاکی	purpurn
purpurrot	جگری؛ لاکی	purpurrot
Zurückschrecken	چندک زدن	tsuruekshreken
Krüppel	عاجز؛ زمین گیر	krueppel
verkrüppeln	عاجز؛ زمین گیر	verkrueppeln
Krise	بحران	krise
Kriterium	معیار	kriterium
Kritiker	منقد؛ نقدگر	kritiker
kritisch	وخیم؛ بحرانی	kritish
Kritik	انتقاد؛ نکوهش	kritik
abwägen	انتقاد کردن؛ نکوهش کردن	abvegen
Rezension	نقد	retsension
Geschirr	بدل چینی؛ ظروف گلی	geshirr
Crook	کج؛ ناراست	krook
Ernte	محصول؛ محصود	ernte
Kreuz	صلیب، عبور کردن	kroyts
überqueren	صلیب، عبور کردن	ueberkveren
Kreuzung	چهار راه	kroytsunk
Scheideweg	چهار راه	shaidevek
mürrisch	قلاب دار	muerrish
schrullig	قلاب دار	shrullik
kauernd	دولا دولا	kauernd
Pseudokrupp	خناق	psoydokrupp
jauchzen	غراب؛ بانگ خروس	yauhtsen
Krähe	غراب؛ بانگ خروس	krehe
Menschenmenge	جمعیت	menshenmenge
überfüllt	شلوغ	ueberfuellt
Krone	تاج	krone
entscheidend	حیاتی	enhaidend
kreuzigen	مصلوب کردن؛ چارمیخ کردن	kroytsigen
unanständig	خام	unanstendik
grausam	ستمگر؛ ظالم	grausam
Grausamkeit	بیداد؛ ظلم	grausamkait
Törn	سفر دریایی	toern
Kreuzfahrt	سفر دریایی	kroytsfahrt
zerknittert	مچاله	tserknittert
Kreuzzug	غزا؛ جنگ مذهبی	kroytstsuk
ausdrücken	خرد کردن	ausdrueken
Flegelei	پوست؛ پوسته	flegelai
Frechheit	پوست؛ پوسته	frehhait
Unterarmgehstütze	زیربغل راه رفتن؛ چوب زیر بغل	unterarmgehstuetse
Schrei	گریه کردن	shrai
weinen	گریه کردن	vainen
Kristall	بلور	kristall
kristallisiert	متبلور	kristallisirt
Junges	شبل	yunges
Welpe	شبل	velpe
Kuba	کوبا	kuba
kubanisch	کوبایی	kubanish
Kubaner	کوبایی	kubaner
Kubik	مکعبی	kubik
Gurke	خیار؛ بالنک	gurke
Queue	نشانه	kvoye
Billardstock	نشانه	billardstok
gipfelnd	منتهی	gipfelnd
abschließend	منتهی	abshlissend
Kulmination	اوج	kulmination
Kult	فرقه	kult
pflegen	کشت کردن	pflegen
Anbau	زرع؛ تهذیب	anbau
Landbau	زرع؛ تهذیب	landbau
Kultur	فرهنگی	kultur
